fecha,casos,departamento,cantidad
2021-08-27,casos_activos,tarija,7308
2021-08-27,casos_acumulados,beni,20418
2021-08-27,casos_acumulados,chuquisaca,32259
2021-08-27,casos_acumulados,cochabamba,73763
2021-08-27,casos_acumulados,la paz,100247
2021-08-27,casos_acumulados,oruro,23953
2021-08-27,casos_acumulados,pando,6817
2021-08-27,casos_acumulados,potosi,23315
2021-08-27,casos_acumulados,santa cruz,170548
2021-08-27,casos_acumulados,tarija,38127
2021-08-27,casos_nuevos,beni,0
2021-08-27,casos_nuevos,chuquisaca,45
2021-08-27,casos_nuevos,cochabamba,92
2021-08-27,casos_nuevos,la paz,124
2021-08-27,casos_nuevos,oruro,20
2021-08-27,casos_nuevos,pando,0
2021-08-27,casos_nuevos,potosi,29
2021-08-27,casos_nuevos,santa cruz,148
2021-08-27,casos_nuevos,tarija,56
2021-08-27,decesos_acumulados,beni,892
2021-08-27,decesos_acumulados,chuquisaca,1358
2021-08-27,decesos_acumulados,cochabamba,2751
2021-08-27,decesos_acumulados,la paz,2614
2021-08-27,decesos_acumulados,oruro,1308
2021-08-27,decesos_acumulados,pando,324
2021-08-27,decesos_acumulados,potosi,813
2021-08-27,decesos_acumulados,santa cruz,7343
2021-08-27,decesos_acumulados,tarija,988
2021-08-27,decesos_nuevos,beni,1
2021-08-27,decesos_nuevos,chuquisaca,2
2021-08-27,decesos_nuevos,cochabamba,1
2021-08-27,decesos_nuevos,la paz,4
2021-08-27,decesos_nuevos,oruro,0
2021-08-27,decesos_nuevos,pando,1
2021-08-27,decesos_nuevos,potosi,2
2021-08-27,decesos_nuevos,santa cruz,8
2021-08-27,decesos_nuevos,tarija,1
2021-08-27,indice_de_positividad,beni,28
2021-08-27,indice_de_positividad,chuquisaca,27
2021-08-27,indice_de_positividad,cochabamba,18
2021-08-27,indice_de_positividad,la paz,60
2021-08-27,indice_de_positividad,oruro,27
2021-08-27,indice_de_positividad,pando,26
2021-08-27,indice_de_positividad,potosi,29
2021-08-27,indice_de_positividad,santa cruz,19
2021-08-27,indice_de_positividad,tarija,31
2021-08-27,indice_de_positividad_promedio,beni,30
2021-08-27,indice_de_positividad_promedio,chuquisaca,24
2021-08-27,indice_de_positividad_promedio,cochabamba,20
2021-08-27,indice_de_positividad_promedio,la paz,20
2021-08-27,indice_de_positividad_promedio,oruro,28
2021-08-27,indice_de_positividad_promedio,pando,27
2021-08-27,indice_de_positividad_promedio,potosi,28
2021-08-27,indice_de_positividad_promedio,santa cruz,26
2021-08-27,indice_de_positividad_promedio,tarija,32
2021-08-27,recuperados_acumulados,beni,19435
2021-08-27,recuperados_acumulados,chuquisaca,24685
2021-08-27,recuperados_acumulados,cochabamba,70196
2021-08-27,recuperados_acumulados,la paz,81882
2021-08-27,recuperados_acumulados,oruro,22078
2021-08-27,recuperados_acumulados,pando,4500
2021-08-27,recuperados_acumulados,potosi,20927
2021-08-27,recuperados_acumulados,santa cruz,158394
2021-08-27,recuperados_acumulados,tarija,29831
2021-08-28,casos_activos,beni,86
2021-08-28,casos_activos,chuquisaca,6111
2021-08-28,casos_activos,cochabamba,786
2021-08-28,casos_activos,la paz,15649
2021-08-28,casos_activos,oruro,585
2021-08-28,casos_activos,pando,1994
2021-08-28,casos_activos,potosi,1580
2021-08-28,casos_activos,santa cruz,4661
2021-08-28,casos_activos,tarija,7338
2021-08-28,casos_acumulados,beni,20418
2021-08-28,casos_acumulados,chuquisaca,32290
2021-08-28,casos_acumulados,cochabamba,73809
2021-08-28,casos_acumulados,la paz,100364
2021-08-28,casos_acumulados,oruro,23979
2021-08-28,casos_acumulados,pando,6818
2021-08-28,casos_acumulados,potosi,23345
2021-08-28,casos_acumulados,santa cruz,170619
2021-08-28,casos_acumulados,tarija,38160
2021-08-28,casos_nuevos,beni,0
2021-08-28,casos_nuevos,chuquisaca,31
2021-08-28,casos_nuevos,cochabamba,46
2021-08-28,casos_nuevos,la paz,117
2021-08-28,casos_nuevos,oruro,26
2021-08-28,casos_nuevos,pando,1
2021-08-28,casos_nuevos,potosi,30
2021-08-28,casos_nuevos,santa cruz,71
2021-08-28,casos_nuevos,tarija,33
2021-08-28,decesos_acumulados,beni,892
2021-08-28,decesos_acumulados,chuquisaca,1359
2021-08-28,decesos_acumulados,cochabamba,2751
2021-08-28,decesos_acumulados,la paz,2618
2021-08-28,decesos_acumulados,oruro,1308
2021-08-28,decesos_acumulados,pando,324
2021-08-28,decesos_acumulados,potosi,813
2021-08-28,decesos_acumulados,santa cruz,7346
2021-08-28,decesos_acumulados,tarija,991
2021-08-28,decesos_nuevos,beni,0
2021-08-28,decesos_nuevos,chuquisaca,1
2021-08-28,decesos_nuevos,cochabamba,0
2021-08-28,decesos_nuevos,la paz,4
2021-08-28,decesos_nuevos,oruro,0
2021-08-28,decesos_nuevos,pando,0
2021-08-28,decesos_nuevos,potosi,0
2021-08-28,decesos_nuevos,santa cruz,3
2021-08-28,decesos_nuevos,tarija,3
2021-08-28,indice_de_positividad,beni,28
2021-08-28,indice_de_positividad,chuquisaca,27
2021-08-28,indice_de_positividad,cochabamba,18
2021-08-28,indice_de_positividad,la paz,60
2021-08-28,indice_de_positividad,oruro,27
2021-08-28,indice_de_positividad,pando,26
2021-08-28,indice_de_positividad,potosi,29
2021-08-28,indice_de_positividad,santa cruz,19
2021-08-28,indice_de_positividad,tarija,31
2021-08-28,indice_de_positividad_promedio,beni,30
2021-08-28,indice_de_positividad_promedio,chuquisaca,24
2021-08-28,indice_de_positividad_promedio,cochabamba,20
2021-08-28,indice_de_positividad_promedio,la paz,20
2021-08-28,indice_de_positividad_promedio,oruro,28
2021-08-28,indice_de_positividad_promedio,pando,27
2021-08-28,indice_de_positividad_promedio,potosi,28
2021-08-28,indice_de_positividad_promedio,santa cruz,26
2021-08-28,indice_de_positividad_promedio,tarija,32
2021-08-28,recuperados_acumulados,beni,19440
2021-08-28,recuperados_acumulados,chuquisaca,24820
2021-08-28,recuperados_acumulados,cochabamba,70272
2021-08-28,recuperados_acumulados,la paz,82097
2021-08-28,recuperados_acumulados,oruro,22086
2021-08-28,recuperados_acumulados,pando,4500
2021-08-28,recuperados_acumulados,potosi,20952
2021-08-28,recuperados_acumulados,santa cruz,158612
2021-08-28,recuperados_acumulados,tarija,29831
2021-08-29,casos_activos,beni,80
2021-08-29,casos_activos,chuquisaca,5957
2021-08-29,casos_activos,cochabamba,775
2021-08-29,casos_activos,la paz,15501
2021-08-29,casos_activos,oruro,588
2021-08-29,casos_activos,pando,1994
2021-08-29,casos_activos,potosi,1592
2021-08-29,casos_activos,santa cruz,4466
2021-08-29,casos_activos,tarija,7339
2021-08-29,casos_acumulados,beni,20418
2021-08-29,casos_acumulados,chuquisaca,32314
2021-08-29,casos_acumulados,cochabamba,73836
2021-08-29,casos_acumulados,la paz,100471
2021-08-29,casos_acumulados,oruro,23992
2021-08-29,casos_acumulados,pando,6818
2021-08-29,casos_acumulados,potosi,23373
2021-08-29,casos_acumulados,santa cruz,170670
2021-08-29,casos_acumulados,tarija,38164
2021-08-29,casos_nuevos,beni,0
2021-08-29,casos_nuevos,chuquisaca,24
2021-08-29,casos_nuevos,cochabamba,27
2021-08-29,casos_nuevos,la paz,107
2021-08-29,casos_nuevos,oruro,13
2021-08-29,casos_nuevos,pando,0
2021-08-29,casos_nuevos,potosi,28
2021-08-29,casos_nuevos,santa cruz,51
2021-08-29,casos_nuevos,tarija,4
2021-08-29,decesos_acumulados,beni,893
2021-08-29,decesos_acumulados,chuquisaca,1360
2021-08-29,decesos_acumulados,cochabamba,2751
2021-08-29,decesos_acumulados,la paz,2621
2021-08-29,decesos_acumulados,oruro,1308
2021-08-29,decesos_acumulados,pando,324
2021-08-29,decesos_acumulados,potosi,813
2021-08-29,decesos_acumulados,santa cruz,7347
2021-08-29,decesos_acumulados,tarija,994
2021-08-29,decesos_nuevos,beni,1
2021-08-29,decesos_nuevos,chuquisaca,1
2021-08-29,decesos_nuevos,cochabamba,0
2021-08-29,decesos_nuevos,la paz,3
2021-08-29,decesos_nuevos,oruro,0
2021-08-29,decesos_nuevos,pando,0
2021-08-29,decesos_nuevos,potosi,0
2021-08-29,decesos_nuevos,santa cruz,1
2021-08-29,decesos_nuevos,tarija,3
2021-08-29,indice_de_positividad,beni,28
2021-08-29,indice_de_positividad,chuquisaca,27
2021-08-29,indice_de_positividad,cochabamba,18
2021-08-29,indice_de_positividad,la paz,60
2021-08-29,indice_de_positividad,oruro,27
2021-08-29,indice_de_positividad,pando,26
2021-08-29,indice_de_positividad,potosi,29
2021-08-29,indice_de_positividad,santa cruz,19
2021-08-29,indice_de_positividad,tarija,31
2021-08-29,indice_de_positividad_promedio,beni,29
2021-08-29,indice_de_positividad_promedio,chuquisaca,24
2021-08-29,indice_de_positividad_promedio,cochabamba,20
2021-08-29,indice_de_positividad_promedio,la paz,20
2021-08-29,indice_de_positividad_promedio,oruro,28
2021-08-29,indice_de_positividad_promedio,pando,27
2021-08-29,indice_de_positividad_promedio,potosi,28
2021-08-29,indice_de_positividad_promedio,santa cruz,25
2021-08-29,indice_de_positividad_promedio,tarija,32
2021-08-29,recuperados_acumulados,beni,19445
2021-08-29,recuperados_acumulados,chuquisaca,24997
2021-08-29,recuperados_acumulados,cochabamba,70310
2021-08-29,recuperados_acumulados,la paz,82349
2021-08-29,recuperados_acumulados,oruro,22096
2021-08-29,recuperados_acumulados,pando,4500
2021-08-29,recuperados_acumulados,potosi,20968
2021-08-29,recuperados_acumulados,santa cruz,158857
2021-08-29,recuperados_acumulados,tarija,29831
2021-08-30,casos_activos,beni,70
2021-08-30,casos_activos,chuquisaca,5820
2021-08-30,casos_activos,cochabamba,808
2021-08-30,casos_activos,la paz,15283
2021-08-30,casos_activos,oruro,585
2021-08-30,casos_activos,pando,1947
2021-08-30,casos_activos,potosi,1595
2021-08-30,casos_activos,santa cruz,4360
2021-08-30,casos_activos,tarija,7098
2021-08-30,casos_acumulados,beni,20421
2021-08-30,casos_acumulados,chuquisaca,32341
2021-08-30,casos_acumulados,cochabamba,73905
2021-08-30,casos_acumulados,la paz,100509
2021-08-30,casos_acumulados,oruro,23994
2021-08-30,casos_acumulados,pando,6819
2021-08-30,casos_acumulados,potosi,23407
2021-08-30,casos_acumulados,santa cruz,170836
2021-08-30,casos_acumulados,tarija,38235
2021-08-30,casos_nuevos,beni,3
2021-08-30,casos_nuevos,chuquisaca,27
2021-08-30,casos_nuevos,cochabamba,69
2021-08-30,casos_nuevos,la paz,38
2021-08-30,casos_nuevos,oruro,2
2021-08-30,casos_nuevos,pando,1
2021-08-30,casos_nuevos,potosi,34
2021-08-30,casos_nuevos,santa cruz,166
2021-08-30,casos_nuevos,tarija,71
2021-08-30,decesos_acumulados,beni,893
2021-08-30,decesos_acumulados,chuquisaca,1362
2021-08-30,decesos_acumulados,cochabamba,2753
2021-08-30,decesos_acumulados,la paz,2622
2021-08-30,decesos_acumulados,oruro,1313
2021-08-30,decesos_acumulados,pando,324
2021-08-30,decesos_acumulados,potosi,815
2021-08-30,decesos_acumulados,santa cruz,7349
2021-08-30,decesos_acumulados,tarija,998
2021-08-30,decesos_nuevos,beni,0
2021-08-30,decesos_nuevos,chuquisaca,2
2021-08-30,decesos_nuevos,cochabamba,2
2021-08-30,decesos_nuevos,la paz,1
2021-08-30,decesos_nuevos,oruro,5
2021-08-30,decesos_nuevos,pando,0
2021-08-30,decesos_nuevos,potosi,2
2021-08-30,decesos_nuevos,santa cruz,2
2021-08-30,decesos_nuevos,tarija,4
2021-08-30,indice_de_positividad,beni,28
2021-08-30,indice_de_positividad,chuquisaca,27
2021-08-30,indice_de_positividad,cochabamba,18
2021-08-30,indice_de_positividad,la paz,60
2021-08-30,indice_de_positividad,oruro,27
2021-08-30,indice_de_positividad,pando,26
2021-08-30,indice_de_positividad,potosi,29
2021-08-30,indice_de_positividad,santa cruz,19
2021-08-30,indice_de_positividad,tarija,31
2021-08-30,indice_de_positividad_promedio,beni,30
2021-08-30,indice_de_positividad_promedio,chuquisaca,24
2021-08-30,indice_de_positividad_promedio,cochabamba,20
2021-08-30,indice_de_positividad_promedio,la paz,20
2021-08-30,indice_de_positividad_promedio,oruro,28
2021-08-30,indice_de_positividad_promedio,pando,27
2021-08-30,indice_de_positividad_promedio,potosi,28
2021-08-30,indice_de_positividad_promedio,santa cruz,25
2021-08-30,indice_de_positividad_promedio,tarija,32
2021-08-30,recuperados_acumulados,beni,19458
2021-08-30,recuperados_acumulados,chuquisaca,25159
2021-08-30,recuperados_acumulados,cochabamba,70344
2021-08-30,recuperados_acumulados,la paz,82604
2021-08-30,recuperados_acumulados,oruro,22096
2021-08-30,recuperados_acumulados,pando,4548
2021-08-30,recuperados_acumulados,potosi,20997
2021-08-30,recuperados_acumulados,santa cruz,159127
2021-08-30,recuperados_acumulados,tarija,30139
2021-08-31,casos_activos,beni,73
2021-08-31,casos_activos,chuquisaca,5677
2021-08-31,casos_activos,cochabamba,836
2021-08-31,casos_activos,la paz,15094
2021-08-31,casos_activos,oruro,336
2021-08-31,casos_activos,pando,1932
2021-08-31,casos_activos,potosi,1545
2021-08-31,casos_activos,santa cruz,4333
2021-08-31,casos_activos,tarija,6897
2021-08-31,casos_acumulados,beni,20425
2021-08-31,casos_acumulados,chuquisaca,32372
2021-08-31,casos_acumulados,cochabamba,73969
2021-08-31,casos_acumulados,la paz,100585
2021-08-31,casos_acumulados,oruro,24013
2021-08-31,casos_acumulados,pando,6819
2021-08-31,casos_acumulados,potosi,23437
2021-08-31,casos_acumulados,santa cruz,170947
2021-08-31,casos_acumulados,tarija,38312
2021-08-31,casos_nuevos,beni,4
2021-08-31,casos_nuevos,chuquisaca,31
2021-08-31,casos_nuevos,cochabamba,64
2021-08-31,casos_nuevos,la paz,76
2021-08-31,casos_nuevos,oruro,19
2021-08-31,casos_nuevos,pando,0
2021-08-31,casos_nuevos,potosi,30
2021-08-31,casos_nuevos,santa cruz,111
2021-08-31,casos_nuevos,tarija,77
2021-08-31,decesos_acumulados,beni,893
2021-08-31,decesos_acumulados,chuquisaca,1362
2021-08-31,decesos_acumulados,cochabamba,2754
2021-08-31,decesos_acumulados,la paz,2624
2021-08-31,decesos_acumulados,oruro,1318
2021-08-31,decesos_acumulados,pando,324
2021-08-31,decesos_acumulados,potosi,818
2021-08-31,decesos_acumulados,santa cruz,7357
2021-08-31,decesos_acumulados,tarija,1002
2021-08-31,decesos_nuevos,beni,0
2021-08-31,decesos_nuevos,chuquisaca,0
2021-08-31,decesos_nuevos,cochabamba,1
2021-08-31,decesos_nuevos,la paz,2
2021-08-31,decesos_nuevos,oruro,5
2021-08-31,decesos_nuevos,pando,0
2021-08-31,decesos_nuevos,potosi,3
2021-08-31,decesos_nuevos,santa cruz,8
2021-08-31,decesos_nuevos,tarija,4
2021-08-31,indice_de_positividad,beni,28
2021-08-31,indice_de_positividad,chuquisaca,27
2021-08-31,indice_de_positividad,cochabamba,18
2021-08-31,indice_de_positividad,la paz,60
2021-08-31,indice_de_positividad,oruro,27
2021-08-31,indice_de_positividad,pando,26
2021-08-31,indice_de_positividad,potosi,29
2021-08-31,indice_de_positividad,santa cruz,19
2021-08-31,indice_de_positividad,tarija,31
2021-08-31,indice_de_positividad_promedio,beni,30
2021-08-31,indice_de_positividad_promedio,chuquisaca,24
2021-08-31,indice_de_positividad_promedio,cochabamba,20
2021-08-31,indice_de_positividad_promedio,la paz,20
2021-08-31,indice_de_positividad_promedio,oruro,28
2021-08-31,indice_de_positividad_promedio,pando,27
2021-08-31,indice_de_positividad_promedio,potosi,28
2021-08-31,indice_de_positividad_promedio,santa cruz,25
2021-08-31,indice_de_positividad_promedio,tarija,32
2021-08-31,recuperados_acumulados,beni,19459
2021-08-31,recuperados_acumulados,chuquisaca,25333
2021-08-31,recuperados_acumulados,cochabamba,70379
2021-08-31,recuperados_acumulados,la paz,82867
2021-08-31,recuperados_acumulados,oruro,22359
2021-08-31,recuperados_acumulados,pando,4563
2021-08-31,recuperados_acumulados,potosi,21074
2021-08-31,recuperados_acumulados,santa cruz,159257
2021-08-31,recuperados_acumulados,tarija,30413
2021-09-01,casos_activos,beni,75
2021-09-01,casos_activos,chuquisaca,5546
2021-09-01,casos_activos,cochabamba,832
2021-09-01,casos_activos,la paz,14998
2021-09-01,casos_activos,oruro,344
2021-09-01,casos_activos,pando,1933
2021-09-01,casos_activos,potosi,1537
2021-09-01,casos_activos,santa cruz,4402
2021-09-01,casos_activos,tarija,6704
2021-09-01,casos_acumulados,beni,20432
2021-09-01,casos_acumulados,chuquisaca,32409
2021-09-01,casos_acumulados,cochabamba,74024
2021-09-01,casos_acumulados,la paz,100691
2021-09-01,casos_acumulados,oruro,24040
2021-09-01,casos_acumulados,pando,6820
2021-09-01,casos_acumulados,potosi,23464
2021-09-01,casos_acumulados,santa cruz,171078
2021-09-01,casos_acumulados,tarija,38382
2021-09-01,casos_nuevos,beni,7
2021-09-01,casos_nuevos,chuquisaca,37
2021-09-01,casos_nuevos,cochabamba,55
2021-09-01,casos_nuevos,la paz,106
2021-09-01,casos_nuevos,oruro,27
2021-09-01,casos_nuevos,pando,1
2021-09-01,casos_nuevos,potosi,27
2021-09-01,casos_nuevos,santa cruz,131
2021-09-01,casos_nuevos,tarija,70
2021-09-01,decesos_acumulados,beni,893
2021-09-01,decesos_acumulados,chuquisaca,1366
2021-09-01,decesos_acumulados,cochabamba,2755
2021-09-01,decesos_acumulados,la paz,2627
2021-09-01,decesos_acumulados,oruro,1321
2021-09-01,decesos_acumulados,pando,324
2021-09-01,decesos_acumulados,potosi,819
2021-09-01,decesos_acumulados,santa cruz,7364
2021-09-01,decesos_acumulados,tarija,1004
2021-09-01,decesos_nuevos,beni,0
2021-09-01,decesos_nuevos,chuquisaca,4
2021-09-01,decesos_nuevos,cochabamba,1
2021-09-01,decesos_nuevos,la paz,3
2021-09-01,decesos_nuevos,oruro,3
2021-09-01,decesos_nuevos,pando,0
2021-09-01,decesos_nuevos,potosi,1
2021-09-01,decesos_nuevos,santa cruz,7
2021-09-01,decesos_nuevos,tarija,2
2021-09-01,indice_de_positividad,beni,28
2021-09-01,indice_de_positividad,chuquisaca,27
2021-09-01,indice_de_positividad,cochabamba,18
2021-09-01,indice_de_positividad,la paz,60
2021-09-01,indice_de_positividad,oruro,26
2021-09-01,indice_de_positividad,pando,26
2021-09-01,indice_de_positividad,potosi,29
2021-09-01,indice_de_positividad,santa cruz,19
2021-09-01,indice_de_positividad,tarija,31
2021-09-01,indice_de_positividad_promedio,beni,30
2021-09-01,indice_de_positividad_promedio,chuquisaca,24
2021-09-01,indice_de_positividad_promedio,cochabamba,20
2021-09-01,indice_de_positividad_promedio,la paz,20
2021-09-01,indice_de_positividad_promedio,oruro,28
2021-09-01,indice_de_positividad_promedio,pando,27
2021-09-01,indice_de_positividad_promedio,potosi,28
2021-09-01,indice_de_positividad_promedio,santa cruz,25
2021-09-01,indice_de_positividad_promedio,tarija,32
2021-09-01,recuperados_acumulados,beni,19464
2021-09-01,recuperados_acumulados,chuquisaca,25497
2021-09-01,recuperados_acumulados,cochabamba,70437
2021-09-01,recuperados_acumulados,la paz,83066
2021-09-01,recuperados_acumulados,oruro,22375
2021-09-01,recuperados_acumulados,pando,4563
2021-09-01,recuperados_acumulados,potosi,21108
2021-09-01,recuperados_acumulados,santa cruz,159312
2021-09-01,recuperados_acumulados,tarija,30674
2021-09-03,casos_activos,beni,85
2021-09-03,casos_activos,chuquisaca,5195
2021-09-03,casos_activos,cochabamba,872
2021-09-03,casos_activos,la paz,14697
2021-09-03,casos_activos,oruro,388
2021-09-03,casos_activos,pando,1934
2021-09-03,casos_activos,potosi,1517
2021-09-03,casos_activos,santa cruz,4192
2021-09-03,casos_activos,tarija,6098
2021-09-03,casos_acumulados,beni,20443
2021-09-03,casos_acumulados,chuquisaca,32485
2021-09-03,casos_acumulados,cochabamba,74178
2021-09-03,casos_acumulados,la paz,100920
2021-09-03,casos_acumulados,oruro,24100
2021-09-03,casos_acumulados,pando,6824
2021-09-03,casos_acumulados,potosi,23512
2021-09-03,casos_acumulados,santa cruz,171271
2021-09-03,casos_acumulados,tarija,38487
2021-09-03,casos_nuevos,beni,8
2021-09-03,casos_nuevos,chuquisaca,31
2021-09-03,casos_nuevos,cochabamba,80
2021-09-03,casos_nuevos,la paz,128
2021-09-03,casos_nuevos,oruro,37
2021-09-03,casos_nuevos,pando,4
2021-09-03,casos_nuevos,potosi,29
2021-09-03,casos_nuevos,santa cruz,89
2021-09-03,casos_nuevos,tarija,55
2021-09-03,decesos_acumulados,beni,893
2021-09-03,decesos_acumulados,chuquisaca,1368
2021-09-03,decesos_acumulados,cochabamba,2756
2021-09-03,decesos_acumulados,la paz,2633
2021-09-03,decesos_acumulados,oruro,1322
2021-09-03,decesos_acumulados,pando,324
2021-09-03,decesos_acumulados,potosi,820
