name_0,name_1,name_2,name_3,population,gid_0,gid_1,gid_2,gid_3
Chile,Región del Bío-Bío,Ñuble,Cobquecura,4072,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Coelemu,14334,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Coihueco,26338,CHL,,,
Chile,Región del Bío-Bío,Ñuble,El Carmen,10526,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Ninhue,4635,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Pemuco,9654,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Pinto,12641,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Portezuelo,4627,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Quillón,15991,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Quirihue,12453,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Ranquil,4211,CHL,,,
Chile,Región del Bío-Bío,Ñuble,San Carlos,53318,CHL,,,
Chile,Región del Bío-Bío,Ñuble,San Fabián,3261,CHL,,,
Chile,Región del Bío-Bío,Ñuble,San Ignacio,15066,CHL,,,
Chile,Región del Bío-Bío,Ñuble,San Nicolás,10160,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Treguaco,4768,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Yungay,20611,CHL,,,
Chile,Región del Bío-Bío,Ñuble,Ñiquén,8381,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Codegua,16278,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Coinco,8322,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Coltauco,18910,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Doñihue,24249,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Graneros,36345,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Las Cabras,27790,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Machalí,44014,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Malloa,15492,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Mostazal,32225,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Olivar,16088,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Peumo,17191,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Pichidegua,21109,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Quinta de Tilcoco,12834,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Rancagua,290659,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Rengo,73658,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,Requínoa,31302,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cachapoal,San Vicente,55852,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,La Estrella,5516,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,Litueche,5662,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,Marchihue,8851,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,Navidad,5231,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,Paredones,6813,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Cardenal Caro,Pichilemu,17102,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Chimbarongo,37406,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Chépica,14671,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Lolol,7107,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Nancagua,19557,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Palmilla,12461,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Peralillo,11487,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Placilla,9127,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Pumanque,2845,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,San Fernando,84747,CHL,,,
Chile,Región del Libertador Bernardo O'Higgins,Colchagua,Santa Cruz,41021,CHL,,,
Chile,Región del Maule,Cauquenes,Cauquenes,44866,CHL,,,
Chile,Región del Maule,Cauquenes,Chanco,9563,CHL,,,
Chile,Región del Maule,Cauquenes,Pelluhue,8950,CHL,,,
Chile,Región del Maule,Curicó,Curicó,166193,CHL,,,
Chile,Región del Maule,Curicó,Hualañé,10928,CHL,,,
Chile,Región del Maule,Curicó,Licantén,8101,CHL,,,
Chile,Región del Maule,Curicó,Molina,47836,CHL,,,
Chile,Región del Maule,Curicó,Rauco,11047,CHL,,,
Chile,Región del Maule,Curicó,Romeral,18655,CHL,,,
Chile,Región del Maule,Curicó,Sagrada Familia,19928,CHL,,,
Chile,Región del Maule,Curicó,Teno,30815,CHL,,,
Chile,Región del Maule,Curicó,Vichuquén,5035,CHL,,,
Chile,Región del Maule,Linares,Colbún,19872,CHL,,,
Chile,Región del Maule,Linares,Linares,100498,CHL,,,
Chile,Región del Maule,Linares,Longaví,29638,CHL,,,
Chile,Región del Maule,Linares,Parral,37702,CHL,,,
Chile,Región del Maule,Linares,Retiro,16506,CHL,,,
Chile,Región del Maule,Linares,San Javier,43989,CHL,,,
Chile,Región del Maule,Linares,Villa Alegre,15181,CHL,,,
Chile,Región del Maule,Linares,Yerbas Buenas,18162,CHL,,,
Chile,Región del Maule,Talca,Constitución,63376,CHL,,,
Chile,Región del Maule,Talca,Curepto,8564,CHL,,,
Chile,Región del Maule,Talca,Empedrado,3884,CHL,,,
Chile,Región del Maule,Talca,Maule,29765,CHL,,,
Chile,Región del Maule,Talca,Pelarco,6707,CHL,,,
Chile,Región del Maule,Talca,Pencahue,10834,CHL,,,
Chile,Región del Maule,Talca,Río Claro,13447,CHL,,,
Chile,Región del Maule,Talca,San Clemente,41383,CHL,,,
Chile,Región del Maule,Talca,San Rafael,9348,CHL,,,
Chile,Región del Maule,Talca,Talca,302414,CHL,,,
Chile,Región Metropolitana de Santiago,Chacabuco,Colina,173535,CHL,,,
Chile,Región Metropolitana de Santiago,Chacabuco,Lampa,109041,CHL,,,
Chile,Región Metropolitana de Santiago,Chacabuco,Tiltil,18563,CHL,,,
Chile,Región Metropolitana de Santiago,Cordillera,Pirque,50718,CHL,,,
Chile,Región Metropolitana de Santiago,Cordillera,Puente Alto,1096716,CHL,,,
Chile,Región Metropolitana de Santiago,Cordillera,San José de Maipo,17287,CHL,,,
Chile,Región Metropolitana de Santiago,Maipo,Buin,90091,CHL,,,
Chile,Región Metropolitana de Santiago,Maipo,Calera de Tango,49819,CHL,,,
Chile,Región Metropolitana de Santiago,Maipo,Paine,86638,CHL,,,
Chile,Región Metropolitana de Santiago,Maipo,San Bernardo,423400,CHL,,,
Chile,Región Metropolitana de Santiago,Melipilla,Alhué,5027,CHL,,,
Chile,Región Metropolitana de Santiago,Melipilla,Curacaví,37537,CHL,,,
Chile,Región Metropolitana de Santiago,Melipilla,María Pinto,13756,CHL,,,
Chile,Región Metropolitana de Santiago,Melipilla,Melipilla,124205,CHL,,,
Chile,Región Metropolitana de Santiago,Melipilla,San Pedro,8863,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Cerrillos,85418,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Cerro Navia,114905,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Conchalí,83569,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,El Bosque,156125,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Estación Central,101575,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Huechuraba,103319,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Independencia,43096,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,La Cisterna,72130,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,La Florida,458724,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,La Granja,128313,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,La Pintana,215085,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,La Reina,83267,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Las Condes,337401,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Lo Barnechea,168171,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Lo Espejo,75156,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Lo Prado,83324,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Macul,82891,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Maipú,1554816,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Pedro Aguirre Cerda,66274,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Peñalolén,274741,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Providencia,130482,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Pudahuel,383887,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Quilicura,368624,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Quinta Normal,76704,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Recoleta,105490,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Renca,131395,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,San Joaquín,68484,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,San Miguel,68382,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,San Ramón,73864,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Santiago,126297,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Vitacura,85813,CHL,,,
Chile,Región Metropolitana de Santiago,Santiago,Ñuñoa,138110,CHL,,,
Chile,Región Metropolitana de Santiago,Talagante,El Monte,38706,CHL,,,
Chile,Región Metropolitana de Santiago,Talagante,Isla de Maipo,41869,CHL,,,
Chile,Región Metropolitana de Santiago,Talagante,Padre Hurtado,67458,CHL,,,
Chile,Región Metropolitana de Santiago,Talagante,Peñaflor,114279,CHL,,,
Chile,Región Metropolitana de Santiago,Talagante,Talagante,99972,CHL,,,
Chile,Zona Sin Demarcar,Zona Sin Demarcar,Zona Sin Demarcar,6315,CHL,,,
Colombia,Amazonas,El Encanto,,5233,COL,COL.1_1,COL.1.1_1,
Colombia,Amazonas,La Chorrera,,12939,COL,COL.1_1,COL.1.2_1,
Colombia,Amazonas,La Pedrera,,7995,COL,COL.1_1,COL.1.3_1,
Colombia,Amazonas,Leticia,,75530,COL,COL.1_1,COL.1.4_1,
Colombia,Amazonas,Mirití-Paraná,,5684,COL,COL.1_1,COL.1.5_1,
Colombia,Amazonas,Puerto Nariño,,17554,COL,COL.1_1,COL.1.6_1,
Colombia,Amazonas,Puerto Santander,,3272,COL,COL.1_1,COL.1.7_1,
Colombia,Amazonas,Tarapacá,,14052,COL,COL.1_1,COL.1.8_1,
Colombia,Antioquia,Abejorral,,28860,COL,COL.2_1,COL.2.1_1,
Colombia,Antioquia,Abriaquí,,3893,COL,COL.2_1,COL.2.2_1,
Colombia,Antioquia,Alejandría,,5230,COL,COL.2_1,COL.2.3_1,
Colombia,Antioquia,Amagá,,34951,COL,COL.2_1,COL.2.4_1,
Colombia,Antioquia,Amalfi,,29262,COL,COL.2_1,COL.2.5_1,
Colombia,Antioquia,Andes,,54076,COL,COL.2_1,COL.2.6_1,
Colombia,Antioquia,Angelópolis,,11697,COL,COL.2_1,COL.2.7_1,
Colombia,Antioquia,Angostura,,22124,COL,COL.2_1,COL.2.8_1,
Colombia,Antioquia,Anorí,,23563,COL,COL.2_1,COL.2.9_1,
Colombia,Antioquia,Anzá,,6899,COL,COL.2_1,COL.2.10_1,
Colombia,Antioquia,Apartadó,,189065,COL,COL.2_1,COL.2.11_1,
Colombia,Antioquia,Arboletes,,28144,COL,COL.2_1,COL.2.12_1,
Colombia,Antioquia,Argelia,,13075,COL,COL.2_1,COL.2.13_1,
Colombia,Antioquia,Armenia,,10127,COL,COL.2_1,COL.2.14_1,
Colombia,Antioquia,Barbosa,,72258,COL,COL.2_1,COL.2.15_1,
Colombia,Antioquia,Bello,,584413,COL,COL.2_1,COL.2.16_1,
Colombia,Antioquia,Belmira,,10026,COL,COL.2_1,COL.2.17_1,
Colombia,Antioquia,Betania,,15256,COL,COL.2_1,COL.2.18_1,
Colombia,Antioquia,Betulia,,19628,COL,COL.2_1,COL.2.19_1,
Colombia,Antioquia,Bolívar,,47716,COL,COL.2_1,COL.2.20_1,
Colombia,Antioquia,Briceño,,13431,COL,COL.2_1,COL.2.21_1,
Colombia,Antioquia,Buriticá,,8147,COL,COL.2_1,COL.2.22_1,
Colombia,Antioquia,Caicedo,,11618,COL,COL.2_1,COL.2.24_1,
Colombia,Antioquia,Caldas,,91813,COL,COL.2_1,COL.2.25_1,
Colombia,Antioquia,Campamento,,13237,COL,COL.2_1,COL.2.26_1,
Colombia,Antioquia,Caracolí,,6756,COL,COL.2_1,COL.2.28_1,
Colombia,Antioquia,Caramanta,,7523,COL,COL.2_1,COL.2.29_1,
Colombia,Antioquia,Carepa,,45158,COL,COL.2_1,COL.2.30_1,
Colombia,Antioquia,Carolina del Principe,,4601,COL,COL.2_1,COL.2.31_1,
Colombia,Antioquia,Caucasia,,114148,COL,COL.2_1,COL.2.32_1,
Colombia,Antioquia,Cañasgordas,,26431,COL,COL.2_1,COL.2.27_1,
Colombia,Antioquia,Chigorodó,,83555,COL,COL.2_1,COL.2.33_1,
Colombia,Antioquia,Cisneros,,12254,COL,COL.2_1,COL.2.34_1,
Colombia,Antioquia,Cocorná,,21307,COL,COL.2_1,COL.2.35_1,
Colombia,Antioquia,Concepción,,5842,COL,COL.2_1,COL.2.36_1,
Colombia,Antioquia,Concordia,,23354,COL,COL.2_1,COL.2.37_1,
Colombia,Antioquia,Copacabana,,188883,COL,COL.2_1,COL.2.38_1,
Colombia,Antioquia,Cáceres,,46824,COL,COL.2_1,COL.2.23_1,
Colombia,Antioquia,Dabeiba,,30297,COL,COL.2_1,COL.2.39_1,
Colombia,Antioquia,Don Matías,,22914,COL,COL.2_1,COL.2.40_1,
Colombia,Antioquia,Ebéjico,,17193,COL,COL.2_1,COL.2.41_1,
Colombia,Antioquia,El Bagre,,73045,COL,COL.2_1,COL.2.42_1,
Colombia,Antioquia,El Carmen de Viboral,,50532,COL,COL.2_1,COL.2.43_1,
Colombia,Antioquia,El Santuario,,36720,COL,COL.2_1,COL.2.44_1,
Colombia,Antioquia,Entrerríos,,8870,COL,COL.2_1,COL.2.45_1,
Colombia,Antioquia,Envigado,,280689,COL,COL.2_1,COL.2.46_1,
Colombia,Antioquia,Fredonia,,27742,COL,COL.2_1,COL.2.47_1,
Colombia,Antioquia,Frontino,,30549,COL,COL.2_1,COL.2.48_1,
Colombia,Antioquia,Giraldo,,5570,COL,COL.2_1,COL.2.49_1,
Colombia,Antioquia,Girardota,,71277,COL,COL.2_1,COL.2.50_1,
Colombia,Antioquia,Granada,,18408,COL,COL.2_1,COL.2.52_1,
Colombia,Antioquia,Guadalupe,,5807,COL,COL.2_1,COL.2.53_1,
Colombia,Antioquia,Guarne,,106730,COL,COL.2_1,COL.2.54_1,
Colombia,Antioquia,Guatapé,,9502,COL,COL.2_1,COL.2.55_1,
Colombia,Antioquia,Gómez Plata,,19593,COL,COL.2_1,COL.2.51_1,
Colombia,Antioquia,Heliconia,,7841,COL,COL.2_1,COL.2.56_1,
Colombia,Antioquia,Hispania,,3844,COL,COL.2_1,COL.2.57_1,
Colombia,Antioquia,Itagüí,,301212,COL,COL.2_1,COL.2.58_1,
Colombia,Antioquia,Ituango,,34991,COL,COL.2_1,COL.2.59_1,
Colombia,Antioquia,Jardín,,23587,COL,COL.2_1,COL.2.60_1,
Colombia,Antioquia,Jericó,,17850,COL,COL.2_1,COL.2.61_1,
Colombia,Antioquia,La Ceja,,61243,COL,COL.2_1,COL.2.62_1,
Colombia,Antioquia,La Estrella,,22332,COL,COL.2_1,COL.2.63_1,
Colombia,Antioquia,La Unión de Sucre,,26537,COL,COL.2_1,COL.2.64_1,
Colombia,Antioquia,Liborina,,14138,COL,COL.2_1,COL.2.65_1,
Colombia,Antioquia,Maceo,,14723,COL,COL.2_1,COL.2.66_1,
Colombia,Antioquia,Marinilla,,79874,COL,COL.2_1,COL.2.67_1,
Colombia,Antioquia,Medellín,,2792186,COL,COL.2_1,COL.2.68_1,
Colombia,Antioquia,Montebello,,13476,COL,COL.2_1,COL.2.69_1,
Colombia,Antioquia,Murindó,,7159,COL,COL.2_1,COL.2.70_1,
Colombia,Antioquia,Mutatá,,21721,COL,COL.2_1,COL.2.71_1,
Colombia,Antioquia,Nariño,,19397,COL,COL.2_1,COL.2.72_1,
Colombia,Antioquia,Nechí,,16877,COL,COL.2_1,COL.2.73_1,
Colombia,Antioquia,Necoclí,,60643,COL,COL.2_1,COL.2.74_1,
Colombia,Antioquia,Olaya,,8500,COL,COL.2_1,COL.2.75_1,
Colombia,Antioquia,Pequé,,11962,COL,COL.2_1,COL.2.77_1,
Colombia,Antioquia,Peñol,,25952,COL,COL.2_1,COL.2.76_1,
Colombia,Antioquia,Pueblorrico,,18044,COL,COL.2_1,COL.2.78_1,
Colombia,Antioquia,Puerto Berrío,,31085,COL,COL.2_1,COL.2.79_1,
Colombia,Antioquia,Puerto Nare,,11938,COL,COL.2_1,COL.2.80_1,
Colombia,Antioquia,Puerto Triunfo,,27795,COL,COL.2_1,COL.2.81_1,
Colombia,Antioquia,Remedios,,26836,COL,COL.2_1,COL.2.82_1,
Colombia,Antioquia,Retiro,,100108,COL,COL.2_1,COL.2.83_1,
Colombia,Antioquia,Rionegro,,145189,COL,COL.2_1,COL.2.84_1,
Colombia,Antioquia,Sabanalarga,,11721,COL,COL.2_1,COL.2.85_1,
Colombia,Antioquia,Sabaneta,,95636,COL,COL.2_1,COL.2.86_1,
Colombia,Antioquia,Salgar,,27674,COL,COL.2_1,COL.2.87_1,
Colombia,Antioquia,San Andrés de Cuerquia,,8482,COL,COL.2_1,COL.2.88_1,
Colombia,Antioquia,San Carlos,,23579,COL,COL.2_1,COL.2.89_1,
Colombia,Antioquia,San Francisco,,6354,COL,COL.2_1,COL.2.90_1,
Colombia,Antioquia,San Jerónimo,,16848,COL,COL.2_1,COL.2.91_1,
Colombia,Antioquia,San José de la Montaña,,5948,COL,COL.2_1,COL.2.92_1,
Colombia,Antioquia,San Juan de Urabá,,29396,COL,COL.2_1,COL.2.93_1,
Colombia,Antioquia,San Luis,,15731,COL,COL.2_1,COL.2.94_1,
Colombia,Antioquia,San Pedro de Urabá,,44320,COL,COL.2_1,COL.2.96_1,
Colombia,Antioquia,San Pedro de los Milagros,,29716,COL,COL.2_1,COL.2.95_1,
Colombia,Antioquia,San Rafael,,19768,COL,COL.2_1,COL.2.97_1,
Colombia,Antioquia,San Roque,,21165,COL,COL.2_1,COL.2.98_1,
Colombia,Antioquia,San Vicente,,25949,COL,COL.2_1,COL.2.99_1,
Colombia,Antioquia,Santa Bárbara,,40527,COL,COL.2_1,COL.2.100_1,
Colombia,Antioquia,Santa Fe de Antioquia,,21574,COL,COL.2_1,COL.2.101_1,
Colombia,Antioquia,Santa Rosa de Osos,,45542,COL,COL.2_1,COL.2.102_1,
Colombia,Antioquia,Santo Domingo,,15026,COL,COL.2_1,COL.2.103_1,
Colombia,Antioquia,Segovia,,54829,COL,COL.2_1,COL.2.104_1,
Colombia,Antioquia,Sonsón,,50868,COL,COL.2_1,COL.2.105_1,
Colombia,Antioquia,Sopetrán,,21629,COL,COL.2_1,COL.2.106_1,
Colombia,Antioquia,Tarazá,,41456,COL,COL.2_1,COL.2.108_1,
Colombia,Antioquia,Tarso,,11425,COL,COL.2_1,COL.2.109_1,
Colombia,Antioquia,Titiribí,,17915,COL,COL.2_1,COL.2.110_1,
Colombia,Antioquia,Toledo,,6653,COL,COL.2_1,COL.2.111_1,
Colombia,Antioquia,Turbo,,186963,COL,COL.2_1,COL.2.112_1,
Colombia,Antioquia,Támesis,,20167,COL,COL.2_1,COL.2.107_1,
Colombia,Antioquia,Uramita,,7094,COL,COL.2_1,COL.2.113_1,
Colombia,Antioquia,Urrao,,58705,COL,COL.2_1,COL.2.114_1,
Colombia,Antioquia,Valdivia,,21489,COL,COL.2_1,COL.2.115_1,
Colombia,Antioquia,Valparaíso,,8240,COL,COL.2_1,COL.2.116_1,
Colombia,Antioquia,Vegachí,,17042,COL,COL.2_1,COL.2.117_1,
Colombia,Antioquia,Venecia,,20660,COL,COL.2_1,COL.2.118_1,
Colombia,Antioquia,Vigía del Fuerte,,8413,COL,COL.2_1,COL.2.119_1,
Colombia,Antioquia,Yalí,,10943,COL,COL.2_1,COL.2.120_1,
Colombia,Antioquia,Yarumal,,56194,COL,COL.2_1,COL.2.121_1,
Colombia,Antioquia,Yolombó,,31372,COL,COL.2_1,COL.2.122_1,
Colombia,Antioquia,Yondó,,16084,COL,COL.2_1,COL.2.123_1,
Colombia,Antioquia,Zaragoza,,40962,COL,COL.2_1,COL.2.124_1,
Colombia,Arauca,Arauca,,156001,COL,COL.3_1,COL.3.1_1,
Colombia,Arauca,Arauquita,,30984,COL,COL.3_1,COL.3.2_1,
Colombia,Arauca,Cravo Norte,,5156,COL,COL.3_1,COL.3.3_1,
Colombia,Arauca,Fortul,,53003,COL,COL.3_1,COL.3.4_1,
Colombia,Arauca,Puerto Rondón,,51672,COL,COL.3_1,COL.3.5_1,
Colombia,Arauca,Saravena,,77313,COL,COL.3_1,COL.3.6_1,
Colombia,Arauca,Tame,,84465,COL,COL.3_1,COL.3.7_1,
Colombia,Atlántico,Baranoa,,71738,COL,COL.4_1,COL.4.1_1,
Colombia,Atlántico,Barranquilla,,1637971,COL,COL.4_1,COL.4.2_1,
Colombia,Atlántico,Campo de la Cruz,,17337,COL,COL.4_1,COL.4.3_1,
Colombia,Atlántico,Candelaria,,13734,COL,COL.4_1,COL.4.4_1,
Colombia,Atlántico,Galapa,,92877,COL,COL.4_1,COL.4.5_1,
Colombia,Atlántico,Juan de Acosta,,20696,COL,COL.4_1,COL.4.6_1,
Colombia,Atlántico,Luruaco,,35304,COL,COL.4_1,COL.4.7_1,
Colombia,Atlántico,Malambo,,147238,COL,COL.4_1,COL.4.8_1,
Colombia,Atlántico,Manatí,,23826,COL,COL.4_1,COL.4.9_1,
Colombia,Atlántico,Palmar de Varela,,12565,COL,COL.4_1,COL.4.10_1,
Colombia,Atlántico,Piojó,,5085,COL,COL.4_1,COL.4.11_1,
Colombia,Atlántico,Polonuevo,,18130,COL,COL.4_1,COL.4.12_1,
Colombia,Atlántico,Ponedera,,28715,COL,COL.4_1,COL.4.13_1,
Colombia,Atlántico,Puerto Colombia,,57270,COL,COL.4_1,COL.4.14_1,
Colombia,Atlántico,Repelón,,35433,COL,COL.4_1,COL.4.15_1,
Colombia,Atlántico,Sabanagrande,,37619,COL,COL.4_1,COL.4.16_1,
Colombia,Atlántico,Sabanalarga,,121581,COL,COL.4_1,COL.4.17_1,
Colombia,Atlántico,Santa Lucía,,14181,COL,COL.4_1,COL.4.18_1,
Colombia,Atlántico,Santo Tomás,,28685,COL,COL.4_1,COL.4.19_1,
Colombia,Atlántico,Soledad,,816608,COL,COL.4_1,COL.4.20_1,
Colombia,Atlántico,Suan,,2883,COL,COL.4_1,COL.4.21_1,
Colombia,Atlántico,Tubará,,15086,COL,COL.4_1,COL.4.22_1,
Colombia,Atlántico,Usiacurí,,9605,COL,COL.4_1,COL.4.23_1,
Colombia,Bolívar,Achí,,62331,COL,COL.5_1,COL.5.1_1,
Colombia,Bolívar,Altos del Rosario,,39064,COL,COL.5_1,COL.5.2_1,
Colombia,Bolívar,Arjona,,85165,COL,COL.5_1,COL.5.3_1,
Colombia,Bolívar,Barranco de Loba,,24893,COL,COL.5_1,COL.5.4_1,
Colombia,Bolívar,Calamar,,24145,COL,COL.5_1,COL.5.5_1,
Colombia,Bolívar,Cantagallo,,10205,COL,COL.5_1,COL.5.6_1,
Colombia,Bolívar,Cartagena de Indias,,1285638,COL,COL.5_1,COL.5.7_1,
Colombia,Bolívar,Cicuco,,163812,COL,COL.5_1,COL.5.8_1,
Colombia,Bolívar,Córdoba,,9733,COL,COL.5_1,COL.5.9_1,
Colombia,Bolívar,El Carmen de Bolívar,,70148,COL,COL.5_1,COL.5.10_1,
Colombia,Bolívar,El Guamo,,7062,COL,COL.5_1,COL.5.11_1,
Colombia,Bolívar,Hatillo de Loba,,12814,COL,COL.5_1,COL.5.12_1,
Colombia,Bolívar,Mahates,,37782,COL,COL.5_1,COL.5.13_1,
Colombia,Bolívar,Margarita,,20998,COL,COL.5_1,COL.5.14_1,
Colombia,Bolívar,María la Baja,,54275,COL,COL.5_1,COL.5.15_1,
Colombia,Bolívar,Mompós,,34680,COL,COL.5_1,COL.5.16_1,
Colombia,Bolívar,Montecristo,,29748,COL,COL.5_1,COL.5.17_1,
Colombia,Bolívar,Morales,,85966,COL,COL.5_1,COL.5.18_1,
Colombia,Bolívar,Pinillos,,623000,COL,COL.5_1,COL.5.19_1,
Colombia,Bolívar,Río Viejo,,10018,COL,COL.5_1,COL.5.20_1,
Colombia,Bolívar,San Estanislao de Kostka,,17374,COL,COL.5_1,COL.5.21_1,
Colombia,Bolívar,San Fernando,,38436,COL,COL.5_1,COL.5.22_1,
Colombia,Bolívar,San Jacinto,,20712,COL,COL.5_1,COL.5.23_1,
Colombia,Bolívar,San Juan Nepomuceno,,31511,COL,COL.5_1,COL.5.24_1,
Colombia,Bolívar,San Martín de Loba,,17887,COL,COL.5_1,COL.5.25_1,
Colombia,Bolívar,San Pablo,,20175,COL,COL.5_1,COL.5.26_1,
Colombia,Bolívar,Santa Catalina,,27553,COL,COL.5_1,COL.5.27_1,
Colombia,Bolívar,Santa Rosa,,25264,COL,COL.5_1,COL.5.28_1,
Colombia,Bolívar,Santa Rosa del Sur,,45036,COL,COL.5_1,COL.5.29_1,
Colombia,Bolívar,Simití,,50021,COL,COL.5_1,COL.5.30_1,
Colombia,Bolívar,Soplaviento,,10762,COL,COL.5_1,COL.5.31_1,
Colombia,Bolívar,Talaigua Nuevo,,5834,COL,COL.5_1,COL.5.32_1,
Colombia,Bolívar,Turbaco,,86565,COL,COL.5_1,COL.5.33_1,
Colombia,Bolívar,Turbaná,,25426,COL,COL.5_1,COL.5.34_1,
Colombia,Bolívar,Villanueva,,26271,COL,COL.5_1,COL.5.35_1,
Colombia,Bolívar,Zambrano,,6739,COL,COL.5_1,COL.5.36_1,
Colombia,Boyacá,Almeida,,699,COL,COL.6_1,COL.6.1_1,
Colombia,Boyacá,Aquitania,,15768,COL,COL.6_1,COL.6.2_1,
Colombia,Boyacá,Arcabuco,,4155,COL,COL.6_1,COL.6.3_1,
Colombia,Boyacá,Belén,,7878,COL,COL.6_1,COL.6.4_1,
Colombia,Boyacá,Berbeo,,6338,COL,COL.6_1,COL.6.5_1,
Colombia,Boyacá,Beteitiva,,3398,COL,COL.6_1,COL.6.6_1,
Colombia,Boyacá,Boavita,,4749,COL,COL.6_1,COL.6.7_1,
Colombia,Boyacá,Boyacá,,5560,COL,COL.6_1,COL.6.8_1,
Colombia,Boyacá,Briceño,,3013,COL,COL.6_1,COL.6.9_1,
Colombia,Boyacá,Buenavista,,3026,COL,COL.6_1,COL.6.10_1,
Colombia,Boyacá,Busbanza,,882,COL,COL.6_1,COL.6.11_1,
Colombia,Boyacá,Caldas,,4727,COL,COL.6_1,COL.6.12_1,
