,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31
46,,,,,,,,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,21.75,29.25,0.0,0.0,6.0,45.75,8.0,9.0,50.25,0.0,17.25,18.0,14.75,22.0,0.0,0.0,16.75,66.75,13.0,36.5,33.75,40.5,46.75,38.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,9.5,0.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,42.75,0.0,0.0,15.75,44.75,0.0,22.0,54.0,31.75,25.0,38.5,30.25,22.5,0.0,0.0,14.0,16.75,32.25,42.5,25.75,28.25,59.0,44.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,54.0,0.0,21.5,0.0,33.0,0.0,0.0,32.0,65.0,31.75,29.0,74.75,14.25,27.75,0.0,25.0,34.75,0.0,0.0,23.5,18.75,43.0,85.5,31.75,46.75,45.75,49.25,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,7.0,7.75,60.5,0.0,0.0,0.0,0.0,17.0,7.75,0.0,0.0,0.0,0.0,9.25,0.0,0.0,74.5,0.0,16.75,0.0,9.0,9.5,0.0,26.0,0.0,0.0,7.5,16.75,28.75,0.0,0.0,24.5,71.5,7.5,0.0,14.75,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,37.5,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,23.75,20.75,24.75,0.0,0.0,0.0,47.0,0.0,9.75,47.0,16.75,21.25,19.5,32.75,19.0,0.0,0.0,41.75,56.75,61.25,51.5,40.25,18.25,33.25,31.25,80.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,15.75,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,16.25,0.0,6.5,8.5,28.75,0.0,0.0,6.75,42.5,23.25,19.0,68.5,19.25,18.0,8.25,50.5,43.75,0.0,0.0,44.25,39.25,40.75,31.25,12.25,6.75,20.5,28.0,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,31.5,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,7.0,0.0,22.5,19.25,18.0,0.0,0.0,19.75,39.5,22.5,0.0,50.0,0.0,37.0,40.0,48.5,46.5,0.0,0.0,30.5,42.0,42.25,34.75,34.5,29.0,16.5,18.75,65.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,31.5,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.5,0.0,22.5,19.25,18.0,0.0,0.0,11.5,19.5,34.0,14.5,39.75,0.0,14.25,30.0,39.5,25.0,0.0,0.0,21.25,33.25,42.25,56.5,16.0,32.25,26.5,0.0,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,18.75,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,30.75,0.0,9.25,7.0,39.5,0.0,0.0,10.5,56.0,0.0,32.5,85.75,21.75,27.0,0.0,29.5,48.25,0.0,0.0,33.5,29.25,6.75,46.0,22.25,35.25,41.75,24.75,61.25,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.5,7.25,57.5,7.25,0.0,0.0,0.0,18.75,13.75,0.0,0.0,0.0,0.0,7.75,0.0,0.0,40.75,0.0,18.75,0.0,9.0,43.75,20.5,16.25,0.0,0.0,7.5,7.5,17.25,0.0,0.0,7.25,26.5,20.0,0.0,32.25,25.0,31.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,21.5,0.0,39.25,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,11.25,0.0,22.25,63.0,82.75,9.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,39.0,37.25,49.25,0.0,9.75,49.0,34.5,50.0,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,12.25,0.0,0.0,0.0,24.25,0.0,0.0,11.75,42.0,0.0,12.75,74.75,0.0,23.75,23.75,21.75,42.0,0.0,0.0,31.75,58.5,25.0,0.0,28.75,13.0,36.0,57.0,47.75,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,22.0,25.75,58.75,14.0,0.0,0.0,0.0,32.25,31.25,0.0,0.0,0.0,0.0,24.5,0.0,0.0,26.0,0.0,23.5,0.0,12.5,80.0,49.25,12.25,0.0,0.0,11.75,25.0,0.0,0.0,0.0,73.5,31.25,13.25,0.0,21.75,22.25,44.0,35.25,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.75,0.0,23.5,12.25,24.0,0.0,0.0,20.0,64.0,9.0,27.25,38.5,24.75,37.0,12.0,59.0,47.0,0.0,0.0,48.0,46.25,32.25,66.0,17.5,13.5,37.25,30.0,21.0,19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,11.5,25.75,61.0,14.0,0.0,0.0,0.0,10.75,21.25,0.0,0.0,0.0,0.0,24.5,0.0,0.0,14.5,0.0,12.0,0.0,15.0,70.5,52.25,26.25,0.0,0.0,0.0,13.0,0.0,0.0,0.0,50.75,44.75,24.25,0.0,21.75,34.75,34.25,25.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,20.0,20.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,33.25,41.75,0.0,0.0,0.0,7.25,0.0,0.0,10.5,23.5,22.25,0.0,8.25,22.5,7.75,0.0,0.0,0.0,0.0,10.75,58.25,38.25,30.25,35.75,41.0,66.0,63.75,31.0,41.75,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,12.0,13.0,83.0,21.25,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,12.75,0.0,20.75,37.5,23.75,0.0,0.0,0.0,13.5,13.75,14.5,0.0,0.0,12.0,55.25,29.5,0.0,19.25,6.75,14.5,11.0,36.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,73.0,0.0,0.0,0.0,0.0,17.75,32.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,44.25,0.0,0.0,0.0,9.75,61.0,24.5,23.0,0.0,0.0,0.0,19.75,37.5,0.0,0.0,22.5,58.75,36.25,0.0,58.0,23.75,36.0,53.75,41.75,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,19.0,28.5,18.25,0.0,0.0,16.25,61.5,0.0,20.25,75.5,9.0,31.5,9.75,28.0,18.75,0.0,0.0,38.5,46.5,27.5,48.0,25.0,0.0,47.75,41.25,66.75,0.0,0.0,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,11.25,0.0,19.75,17.75,29.25,0.0,0.0,16.75,62.5,0.0,20.25,75.75,9.0,33.75,23.0,53.25,18.75,0.0,0.0,51.0,59.0,39.75,59.25,25.75,0.0,40.0,52.0,67.25,10.25,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,36.0,81.25,12.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,80.5,0.0,25.5,0.0,28.75,30.75,62.25,41.25,0.0,0.0,13.5,13.0,13.0,0.0,0.0,25.25,47.25,8.5,0.0,19.0,23.25,34.0,0.0,22.5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,23.5,0.0,22.5,0.0,11.5,0.0,0.0,0.0,0.0,33.0,0.0,10.75,19.0,0.0,11.25,22.0,33.0,24.0,0.0,21.5,27.5,30.25,24.0,60.25,12.25,34.75,26.75,13.0,33.5,0.0,12.5,24.75,81.75,29.25,30.0,26.75,34.25,42.25,53.75,52.25,0.0,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,12.75,7.0,64.0,18.5,0.0,0.0,0.0,25.0,17.5,0.0,0.0,0.0,0.0,28.5,0.0,0.0,86.5,0.0,11.0,0.0,12.25,63.75,12.0,7.75,0.0,0.0,0.0,13.0,19.0,0.0,0.0,30.5,39.0,22.0,0.0,29.75,11.25,16.75,39.75,50.25,44.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,19.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,9.25,0.0,25.75,10.75,27.75,0.0,0.0,9.0,41.25,8.5,32.25,60.25,9.75,42.5,19.25,30.75,9.0,0.0,0.0,52.25,28.25,54.0,32.0,25.5,8.0,29.75,14.25,59.25,16.5,0.0,26.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,11.75,7.25,55.75,9.0,0.0,0.0,0.0,62.75,17.75,0.0,0.0,0.0,0.0,28.0,0.0,0.0,49.0,0.0,20.0,0.0,19.75,73.5,13.5,10.25,0.0,0.0,0.0,12.75,18.25,0.0,0.0,28.75,46.5,0.0,0.0,19.0,15.5,8.75,40.75,34.75,12.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.75,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,19.25,0.0,0.0,0.0,19.25,0.0,0.0,8.25,36.25,11.5,19.0,70.0,9.5,45.5,31.25,34.0,44.25,0.0,0.0,30.0,34.0,59.25,48.25,24.25,12.5,42.0,27.25,50.25,0.0,0.0,21.75,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,12.5,20.75,67.75,23.75,0.0,0.0,0.0,24.75,19.25,0.0,0.0,0.0,0.0,22.75,0.0,0.0,81.5,0.0,12.5,0.0,39.25,64.0,12.25,13.75,0.0,0.0,0.0,24.0,13.5,0.0,0.0,47.0,46.25,30.75,0.0,18.5,23.0,53.0,31.5,0.0,33.5,20.75,54.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,10.75,29.5,12.5,0.0,0.0,0.0,0.0,5.75,0.0,55.5,12.75,0.0,0.0,0.0,0.0,39.75,0.0,61.5,12.25,31.75,0.0,13.5,14.25,28.25,0.0,0.0,0.0,0.0,13.25,21.25,14.5,42.0,0.0,61.25,14.0,69.0,0.0,34.0,0.0,13.25,44.25,19.25,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,67.75,28.75,0.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,57.75,0.0,19.5,0.0,25.5,58.25,34.25,12.0,0.0,0.0,11.5,20.5,11.5,0.0,0.0,28.0,34.5,45.25,0.0,17.0,17.75,17.75,30.5,27.5,28.25,18.25,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,10.25,11.0,36.25,0.0,0.0,16.25,38.0,0.0,6.5,75.0,11.25,20.5,12.25,35.75,34.25,0.0,0.0,6.0,55.5,41.5,19.25,20.5,23.75,14.25,15.75,45.75,10.0,0.0,11.5,40.25,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.25,21.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,18.25,8.75,17.5,0.0,0.0,26.0,36.25,19.75,10.5,70.5,9.25,17.25,28.75,71.75,9.5,0.0,0.0,28.5,54.25,34.25,8.0,56.5,7.75,30.5,43.0,46.5,6.75,0.0,14.75,24.75,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,8.0,71.5,0.0,0.0,0.0,0.0,22.75,13.5,0.0,0.0,0.0,0.0,14.75,0.0,0.0,39.75,0.0,15.75,0.0,35.75,56.25,26.75,7.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,26.0,39.0,20.5,0.0,7.25,7.25,14.75,7.75,14.75,39.0,23.25,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,19.0,20.25,10.0,0.0,0.0,0.0,0.0,9.75,0.0,30.5,0.0,0.0,0.0,0.0,18.25,42.75,0.0,20.0,22.0,40.5,0.0,22.5,11.0,8.75,0.0,0.0,0.0,0.0,23.75,34.75,30.75,48.0,24.25,39.75,82.5,89.25,10.25,62.0,0.0,17.75,28.5,11.0,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,17.5,10.25,20.75,0.0,0.0,20.5,34.75,28.0,56.0,84.5,9.5,11.5,13.0,47.5,33.25,0.0,0.0,29.25,43.0,53.5,39.5,24.25,9.5,39.5,40.5,51.25,6.25,0.0,10.0,42.0,37.25,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,0.0,0.0,0.0,14.25,0.0,0.0,0.0,16.75,10.25,11.5,8.5,0.0,0.0,0.0,21.25,8.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,85.25,0.0,0.0,0.0,25.5,40.0,34.75,9.75,0.0,0.0,35.25,14.5,21.75,0.0,0.0,51.5,61.0,15.5,0.0,19.25,12.25,30.0,41.0,34.0,9.0,17.0,52.25,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.0,8.75,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,7.0,8.75,29.75,0.0,0.0,29.0,59.75,36.75,54.0,59.5,9.5,0.0,9.75,45.75,40.0,0.0,0.0,38.5,31.0,40.5,44.75,24.25,18.25,37.5,40.5,47.25,14.0,0.0,0.0,30.25,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,30.75,9.0,58.0,31.0,0.0,0.0,0.0,46.75,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,58.25,0.0,36.75,0.0,27.25,14.5,59.75,0.0,0.0,0.0,0.0,25.25,12.5,0.0,0.0,45.75,69.5,41.25,0.0,56.75,21.5,22.25,23.25,33.25,23.0,36.25,79.75,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,19.75,80.5,23.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,17.5,0.0,20.0,0.0,47.25,60.75,26.0,24.0,0.0,0.0,30.0,20.75,24.5,0.0,0.0,17.25,49.25,29.25,0.0,27.75,25.5,42.75,30.0,19.25,12.5,17.75,84.5,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.25,8.25,8.25,0.0,0.0,12.75,29.25,0.0,29.0,72.75,0.0,38.0,0.0,17.75,52.0,0.0,0.0,17.5,37.0,23.75,51.75,22.25,0.0,31.0,16.25,64.25,22.5,0.0,12.5,52.0,34.25,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,9.0,94.0,12.25,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,30.5,0.0,22.5,0.0,34.0,50.75,27.5,24.0,0.0,0.0,17.5,8.75,38.75,0.0,0.0,16.5,40.5,19.5,0.0,18.0,27.5,43.75,32.0,8.5,24.75,19.5,75.25,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.75,27.5,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,8.5,0.0,0.0,0.0,0.0,57.0,17.5,25.75,85.5,21.25,44.5,14.75,41.25,7.5,0.0,0.0,55.25,23.5,32.75,60.0,7.75,30.75,6.0,16.0,57.25,17.0,0.0,12.0,29.5,36.5,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,8.25,17.0,8.75,0.0,0.0,0.0,75.0,8.0,17.0,44.0,33.0,31.5,19.5,12.0,0.0,0.0,0.0,19.75,34.25,38.75,46.5,42.0,19.0,14.5,36.5,33.5,5.0,0.0,21.25,27.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,23.75,58.0,0.0,0.0,0.0,0.0,39.0,27.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,42.0,0.0,20.0,0.0,24.5,35.0,25.0,22.25,0.0,0.0,15.5,6.5,12.25,0.0,0.0,34.5,21.25,27.5,0.0,9.5,39.5,48.0,5.75,26.0,0.0,23.0,68.25,58.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,9.25,20.0,0.0,0.0,13.5,54.75,6.75,16.0,66.0,14.25,47.75,25.25,45.25,9.5,0.0,0.0,40.25,56.5,21.75,39.25,18.75,21.75,23.0,6.5,66.75,18.75,0.0,18.5,24.25,31.75,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,0.0,0.0,13.0,0.0,0.0,0.0,7.75,11.25,74.25,0.0,0.0,0.0,0.0,19.5,10.5,0.0,0.0,0.0,0.0,30.25,0.0,0.0,71.75,0.0,35.0,0.0,26.0,25.0,46.75,0.0,0.0,0.0,35.25,24.75,26.5,0.0,0.0,32.75,67.5,40.75,0.0,37.75,22.25,18.5,37.25,22.0,0.0,29.5,63.25,30.0,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,19.75,0.0,14.25,7.25,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,8.75,8.5,11.0,14.75,0.0,8.0,59.0,8.5,21.0,59.75,19.5,29.5,18.75,11.75,49.0,0.0,0.0,54.5,50.0,29.5,58.5,41.0,16.25,52.75,16.25,27.5,7.5,13.25,0.0,0.0,29.0,28.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
