,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04
165,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,0.0,0.0,18.25,27.25,0.0,0.0,0.0,9.5,20.75,0.0,19.0,0.0,0.0,10.0,0.0,0.0,67.5,22.5,48.25,62.0,37.0,0.0,0.0,0.0,22.0,0.0,35.75,9.75,45.75,50.0,0.0,15.25,0.0,7.5,25.5,0.0,0.0,0.0,14.25,0.0,6.25,0.0,0.0,40.0,0.0,0.0,17.25,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.25,0.0,36.25,8.5,25.75,0.0,18.5,8.75,43.75,0.0,0.0,42.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,53.0,39.5,50.25,33.75,39.25,20.75,54.75,37.75,52.75,27.5,38.75,26.25,32.0,21.75,0.0,41.0,0.0,22.0,12.75,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.75,0.0,14.75,0.0,30.0,21.25,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,24.25,0.0,25.0,39.5,49.5,15.5,34.0,20.75,45.5,23.75,24.0,10.5,18.0,14.5,0.0,21.0,0.0,0.0,4.25,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,35.25,20.5,62.25,30.75,21.5,0.0,44.25,0.0,24.0,0.0,25.25,36.0,35.25,60.25,0.0,24.75,0.0,14.0,16.75,25.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,24.25,0.0,0.0,6.0,13.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.0,34.25,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,22.75,32.0,49.0,55.75,45.75,0.0,67.5,0.0,24.0,0.0,34.25,45.5,44.75,68.25,0.0,24.5,0.0,14.0,8.5,25.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,23.5,0.0,0.0,14.0,13.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,7.5,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,33.0,8.75,39.75,32.25,22.75,0.0,34.25,0.0,12.5,0.0,31.0,15.5,7.25,80.0,0.0,41.5,0.0,0.0,15.5,9.75,0.0,0.0,7.5,0.0,5.25,0.0,0.0,6.75,0.0,0.0,9.25,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,0.0,10.0,24.75,23.25,0.0,26.25,0.0,46.75,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,33.25,26.0,68.25,25.0,29.75,8.25,25.5,42.75,47.25,46.25,25.5,40.75,0.0,9.5,0.0,42.75,0.0,17.0,14.25,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,0.0,0.0,0.0,0.0,35.25,9.25,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,41.75,23.75,60.5,33.75,46.75,27.75,44.75,28.25,63.75,24.25,10.5,40.75,7.5,44.25,0.0,23.0,0.0,30.25,6.25,0.0,14.0,0.0,0.0,6.5,0.0,0.0,0.0,9.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,12.0,30.5,0.0,41.5,22.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,33.75,45.0,22.25,0.0,51.0,10.0,49.5,22.0,17.0,18.25,10.25,9.25,0.0,16.0,0.0,12.5,5.75,6.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,23.25,29.0,39.0,0.0,0.0,0.0,14.0,10.5,0.0,29.25,0.0,7.0,20.5,0.0,0.0,38.25,32.0,33.0,37.5,12.75,0.0,29.5,0.0,23.0,0.0,19.75,27.5,37.75,54.25,0.0,41.75,0.0,0.0,8.25,0.0,0.0,0.0,16.75,0.0,20.5,0.0,0.0,38.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.5,4.75,0.0,7.75,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,21.75,22.5,17.75,59.5,19.75,14.25,27.75,8.25,35.25,32.75,0.0,31.75,0.0,25.25,41.5,28.75,0.0,32.0,0.0,0.0,0.0,8.25,12.0,0.0,16.5,0.0,3.5,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.0,7.25,22.75,0.0,0.0,0.0,25.75,9.25,0.0,7.25,0.0,26.0,34.0,0.0,0.0,48.25,8.75,19.75,22.25,32.75,0.0,41.25,0.0,11.5,0.0,21.75,7.25,42.25,91.25,0.0,13.75,0.0,6.0,22.75,9.25,0.0,0.0,13.25,0.0,0.0,0.0,0.0,19.0,0.0,0.0,23.75,7.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.75,0.0,0.0,31.25,11.0,25.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,41.25,54.0,52.75,0.0,47.5,23.5,31.5,22.25,68.0,34.0,8.75,33.25,0.0,30.75,0.0,16.0,7.25,16.25,10.0,0.0,0.0,7.75,0.0,0.0,0.0,9.5,0.0,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.75,20.5,12.25,0.0,35.5,33.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,26.5,55.0,23.5,46.0,19.0,31.75,33.5,29.0,27.5,42.75,19.75,18.0,9.75,0.0,20.25,0.0,9.75,0.0,14.25,6.0,0.0,0.0,27.25,0.0,0.0,0.0,17.5,0.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,9.0,8.5,0.0,0.0,0.0,16.25,17.25,0.0,7.25,0.0,27.75,0.0,0.0,0.0,49.75,28.25,12.5,21.75,65.0,0.0,52.0,0.0,16.5,0.0,16.0,25.75,23.25,55.75,0.0,19.75,0.0,13.25,14.0,15.75,0.0,0.0,12.5,0.0,11.0,0.0,0.0,29.0,0.0,0.0,14.5,19.5,0.0,0.0,0.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,8.25,30.75,0.0,40.5,10.75,41.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,25.0,17.25,49.5,32.25,38.5,8.25,32.75,8.75,58.75,35.25,23.25,15.5,7.0,16.0,0.0,8.0,0.0,29.5,6.0,13.5,13.5,0.0,0.0,6.5,0.0,0.0,0.0,14.0,0.0,7.75,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,29.5,8.5,0.0,0.0,0.0,19.75,31.25,0.0,19.25,0.0,0.0,9.0,0.0,0.0,48.5,32.0,87.0,50.25,39.25,0.0,11.25,0.0,0.0,0.0,29.75,37.75,19.75,43.5,0.0,7.5,0.0,16.75,41.5,19.5,0.0,0.0,20.75,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.5,23.25,0.0,0.0,0.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,16.25,0.0,0.0,0.0,25.0,10.25,0.0,21.5,0.0,0.0,0.0,0.0,0.0,29.75,12.0,30.25,32.0,28.75,0.0,33.75,0.0,8.0,0.0,6.5,14.5,7.75,21.25,0.0,0.0,0.0,0.0,7.0,9.75,0.0,0.0,11.25,0.0,10.0,0.0,0.0,27.75,0.0,0.0,7.5,0.0,0.0,0.0,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,15.25,0.0,0.0,0.0,7.25,0.0,0.0,9.5,0.0,17.5,19.25,0.0,0.0,44.75,31.0,9.25,37.75,54.0,0.0,32.75,0.0,20.25,0.0,27.5,10.0,15.75,37.75,0.0,0.0,0.0,16.0,8.25,16.0,0.0,0.0,13.25,0.0,13.5,0.0,0.0,25.5,0.0,0.0,8.75,7.25,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,25.25,0.0,0.0,0.0,16.5,7.25,0.0,16.5,0.0,16.5,16.5,0.0,0.0,63.75,19.25,43.25,44.75,55.25,0.0,31.75,0.0,10.75,0.0,26.75,41.0,0.0,37.75,0.0,7.5,0.0,13.75,24.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.75,5.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.75,0.0,58.5,30.75,42.75,0.0,0.0,26.75,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,40.25,10.75,12.75,37.5,9.75,12.0,29.0,30.5,44.0,7.5,26.5,18.25,16.0,29.0,0.0,17.0,0.0,22.25,15.75,9.0,9.0,0.0,0.0,6.5,0.0,0.0,0.0,6.75,0.0,8.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,0.0,58.5,14.0,13.25,0.0,0.0,8.75,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.25,24.0,51.0,22.75,45.0,12.75,32.0,7.75,43.5,0.0,25.75,18.5,10.25,0.0,0.0,6.75,0.0,22.5,16.5,6.25,13.75,0.0,0.0,7.75,0.0,0.0,0.0,7.75,0.0,0.0,7.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,16.75,0.0,0.0,0.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,12.25,20.0,12.0,67.0,12.5,22.0,36.0,21.75,44.5,10.0,12.0,24.75,16.5,52.0,38.25,52.0,0.0,0.0,0.0,0.0,26.0,6.75,6.25,0.0,5.5,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75,0.0,69.5,10.0,19.75,0.0,0.0,17.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,35.0,37.25,11.5,18.75,21.75,8.75,28.0,42.75,60.75,32.0,43.5,24.75,0.0,18.75,0.0,34.0,0.0,29.5,23.0,14.0,5.5,0.0,0.0,13.25,0.0,0.0,0.0,15.25,0.0,21.25,18.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.25,0.0,0.0,13.0,0.0,0.0,9.25,0.0,0.0,53.5,11.5,55.5,44.0,29.75,0.0,0.0,0.0,27.75,0.0,31.5,36.0,10.25,28.5,0.0,21.75,0.0,0.0,19.25,22.0,0.0,0.0,14.5,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,41.5,21.75,10.75,61.75,11.25,43.25,23.0,24.0,43.5,52.25,0.0,7.75,9.75,15.25,52.5,38.75,0.0,34.5,0.0,0.0,16.25,8.0,0.0,0.0,11.5,0.0,16.75,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,8.5,0.0,0.0,0.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,32.25,11.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,37.25,50.5,21.0,18.25,22.5,21.0,55.5,25.25,23.75,8.25,25.0,10.0,0.0,8.25,0.0,28.75,15.5,7.75,15.5,0.0,0.0,16.75,0.0,0.0,0.0,8.0,0.0,0.0,18.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.25,11.0,9.75,0.0,0.0,32.25,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,64.75,0.0,25.0,74.25,33.5,18.25,37.5,32.0,77.75,51.75,33.0,17.5,27.5,12.5,0.0,52.75,0.0,39.75,13.25,9.25,16.75,0.0,0.0,17.75,0.0,0.0,0.0,10.5,0.0,12.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.5,36.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,54.0,15.25,51.0,11.0,21.75,22.5,30.0,32.0,85.0,18.25,43.75,18.5,18.25,0.0,0.0,24.5,0.0,31.25,15.5,0.0,15.25,0.0,0.0,7.25,0.0,0.0,0.0,7.5,0.0,8.5,10.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,13.75,53.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,51.5,23.5,35.25,37.5,22.25,11.0,39.25,18.25,27.75,18.25,24.0,18.25,19.25,38.0,0.0,27.75,0.0,46.5,7.5,0.0,5.75,0.0,0.0,14.75,0.0,0.0,0.0,17.25,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,19.25,0.0,0.0,11.25,0.0,57.5,48.25,60.75,0.0,35.0,0.0,23.25,0.0,7.5,17.75,9.5,38.5,0.0,30.0,0.0,8.5,41.0,0.0,0.0,0.0,5.75,0.0,18.75,0.0,0.0,35.75,0.0,0.0,24.0,29.75,0.0,0.0,0.0,26.75,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,23.25,9.75,13.25,62.0,13.5,25.75,9.75,13.5,55.0,63.0,0.0,49.75,17.75,25.5,50.75,29.25,0.0,42.0,0.0,0.0,24.5,8.75,5.25,0.0,10.25,0.0,5.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,9.75,0.0,0.0,0.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.75,0.0,0.0,10.5,0.0,5.75,0.0,0.0,0.0,27.5,0.0,21.5,14.75,14.75,0.0,0.0,44.25,18.75,12.75,26.0,40.75,10.0,27.75,22.75,34.5,33.75,13.25,29.25,5.5,17.75,0.0,15.75,0.0,4.0,0.0,0.0,8.5,12.25,0.0,5.0,0.0,20.25,0.0,14.0,14.5,0.0,0.0,0.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75,24.0,0.0,0.0,0.0,13.25,0.0,8.5,0.0,0.0,28.25,10.25,10.0,10.5,11.0,11.0,50.5,19.75,59.5,20.5,27.25,30.75,34.75,30.0,73.0,23.0,29.25,30.25,6.75,20.0,0.0,0.0,0.0,16.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,7.25,0.0,14.0,0.0,8.25,20.25,0.0,0.0,0.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.5,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,20.25,18.25,43.0,36.0,44.0,0.0,32.75,0.0,20.75,0.0,33.75,17.0,18.5,62.5,0.0,15.25,0.0,21.25,35.75,24.0,0.0,0.0,12.5,0.0,10.5,0.0,0.0,12.5,0.0,0.0,14.75,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.5,0.0,0.0,23.0,0.0,50.5,7.0,19.75,21.25,10.5,0.0,64.75,0.0,55.0,18.75,27.75,40.5,8.75,0.0,14.75,0.0,14.25,12.5,8.75,0.0,0.0,8.5,5.75,7.25,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,15.25,7.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.5,10.25,10.0,0.0,0.0,0.0,0.0,0.0,7.75,32.5,0.0,8.75,9.25,45.0,12.0,23.75,12.0,46.5,0.0,55.5,9.75,29.5,27.75,13.0,10.0,25.75,5.5,12.0,14.75,0.0,8.0,8.5,6.5,13.25,6.5,0.0,22.5,0.0,0.0,11.25,5.5,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.75,0.0,0.0,10.75,0.0,0.0,0.0,35.75,25.75,13.5,51.0,22.25,0.0,20.75,24.75,25.0,0.0,29.25,7.25,8.75,45.5,9.0,16.5,8.5,13.5,15.75,28.5,8.75,0.0,11.5,0.0,0.0,0.0,0.0,20.25,0.0,0.0,14.5,14.0,0.0,0.0,0.0,0.0,0.0,14.25,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.25,0.0,0.0,0.0,7.25,0.0,0.0,46.25,21.5,54.0,20.5,9.0,10.25,29.75,43.25,17.25,0.0,42.5,22.5,43.5,37.0,27.75,0.0,14.25,0.0,6.25,17.25,6.25,7.5,5.5,0.0,5.0,12.75,0.0,5.0,0.0,0.0,23.25,0.0,0.0,0.0,7.25,6.5,0.0,6.0,7.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.75,9.75,4.75,0.0,0.0,9.5,9.0,0.0,0.0,32.0,21.5,37.5,23.5,47.5,0.0,22.75,0.0,28.0,0.0,39.5,13.25,27.5,62.25,8.25,7.0,8.25,0.0,16.0,8.25,4.0,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,0.0,4.75,0.0,0.0,9.5,0.0,0.0,0.0,11.0,32.75,34.5,12.25,32.75,22.5,11.75,17.5,66.0,0.0,11.5,11.25,27.75,30.25,11.75,0.0,17.75,0.0,8.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,14.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,0.0,0.0,0.0,0.0,19.5,12.75,0.0,0.0,46.0,25.5,52.0,53.5,47.25,0.0,26.75,11.5,24.75,0.0,49.0,0.0,41.75,52.5,0.0,10.0,8.0,7.5,37.25,21.0,7.75,7.5,15.5,0.0,6.5,0.0,0.0,15.0,0.0,0.0,19.0,7.25,0.0,0.0,0.0,8.25,0.0,16.25,0.0,11.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75,0.0,0.0,9.75,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,49.5,11.75,28.75,12.25,38.5,0.0,72.5,19.0,51.75,44.5,58.5,37.0,12.25,26.75,0.0,19.5,0.0,32.25,0.0,7.5,14.25,0.0,0.0,7.5,0.0,0.0,0.0,34.5,0.0,9.25,40.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
