,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24
147,,,,,,,,,,,,,,,,,,,,,,,,,18.5,15.25,5.75,11.0,0.0,13.0,0.0,11.25,0.0,0.0,0.0,0.0,11.25,6.0,0.0,17.0,16.0,21.5,12.0,41.75,19.25,0.0,45.0,24.25,19.0,0.0,22.5,0.0,0.0,0.0,5.25,0.0,21.0,11.0,0.0,0.0,3.25,5.5,8.75,12.25,0.0,18.0,9.5,0.0,5.75,3.25,5.0,8.25,5.5,7.75,6.75,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,28.0,59.5,66.5,0.0,16.75,10.5,0.0,30.5,12.25,11.75,0.0,6.75,4.5,0.0,0.0,25.0,0.0,0.0,0.0,13.0,30.0,5.75,8.0,42.25,38.75,20.0,15.0,41.25,0.0,19.0,21.0,0.0,13.0,14.75,4.75,6.25,6.5,0.0,15.0,5.0,0.0,31.75,4.0,23.5,33.5,16.25,0.0,6.5,4.25,0.0,31.5,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,56.25,0.0,8.0,15.0,0.0,12.25,7.25,8.5,0.0,6.75,18.25,0.0,0.0,11.75,0.0,0.0,0.0,5.75,21.25,5.5,0.0,34.75,39.75,22.25,19.5,30.0,0.0,18.75,23.5,0.0,11.5,8.5,0.0,10.75,6.5,4.75,12.5,5.0,0.0,24.5,3.75,16.5,28.75,19.0,0.0,15.0,8.0,0.0,21.5,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,71.75,50.0,0.0,3.75,11.0,0.0,7.25,7.0,7.75,0.0,6.75,21.25,0.0,0.0,11.75,0.0,0.0,0.0,0.0,25.25,4.5,4.75,32.0,49.25,20.5,19.75,28.0,0.0,13.75,26.75,0.0,11.25,7.75,0.0,17.5,6.5,4.75,8.25,4.25,0.0,27.75,0.0,19.75,31.25,14.75,0.0,15.25,7.25,0.0,24.75,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,6.25,17.5,0.0,41.25,0.0,10.75,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,25.25,13.5,0.0,30.25,38.5,20.25,59.75,29.0,38.25,0.0,23.75,5.25,0.0,0.0,12.75,6.75,34.75,0.0,0.0,11.75,6.0,14.25,24.0,14.0,0.0,21.25,5.25,0.0,12.75,22.25,10.0,10.5,6.25,8.25,0.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,46.0,0.0,20.5,16.25,0.0,29.75,22.5,0.0,0.0,17.75,17.75,0.0,0.0,22.25,0.0,0.0,0.0,0.0,29.25,5.25,5.5,27.25,16.75,28.0,27.75,27.25,0.0,10.0,30.0,0.0,9.5,31.5,15.75,28.5,8.5,0.0,12.5,0.0,0.0,27.5,23.25,24.25,20.5,12.75,0.0,8.75,4.5,0.0,19.75,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,5.0,17.25,0.0,0.0,8.5,0.0,0.0,7.0,0.0,7.0,9.0,9.5,0.0,0.0,0.0,16.5,5.25,61.0,35.0,12.0,23.75,24.75,12.25,66.25,0.0,19.25,0.0,7.75,18.25,15.5,18.0,8.5,14.25,42.5,37.75,0.0,4.0,23.25,0.0,0.0,0.0,10.75,13.5,10.25,40.0,4.25,0.0,0.0,4.5,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,21.25,0.0,0.0,13.5,3.5,0.0,23.5,0.0,4.25,4.25,10.0,0.0,0.0,10.75,4.25,0.0,5.75,38.25,16.25,20.5,29.25,18.5,55.5,0.0,4.25,0.0,0.0,13.75,4.25,9.5,11.25,29.0,45.5,15.5,0.0,0.0,37.5,0.0,0.0,0.0,9.5,17.5,23.5,20.75,13.75,0.0,5.0,20.0,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,13.5,8.25,0.0,21.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.5,32.0,6.75,0.0,50.25,32.25,11.5,11.25,23.0,0.0,33.25,41.25,0.0,8.0,23.5,2.75,23.0,7.0,4.25,4.25,9.5,0.0,38.25,23.25,17.0,27.5,4.5,0.0,8.5,0.0,0.0,22.25,4.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,8.25,8.25,0.0,21.0,13.5,4.25,0.0,3.75,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.0,30.0,0.0,0.0,48.5,42.0,16.5,11.25,21.0,0.0,31.5,45.0,0.0,8.0,22.0,6.25,26.5,7.0,4.25,7.75,7.75,0.0,35.5,23.25,15.5,26.0,8.25,0.0,8.5,0.0,0.0,23.0,4.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,8.25,8.25,0.0,20.75,13.75,4.25,0.0,3.75,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.0,30.0,0.0,0.0,48.5,42.0,16.5,11.5,21.0,0.0,31.5,44.75,0.0,8.0,22.0,6.25,26.5,7.0,4.25,7.75,7.75,0.0,35.5,23.5,15.5,26.75,8.0,0.0,8.5,0.0,0.0,23.0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,21.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,14.0,5.0,13.75,0.0,0.0,13.5,4.5,12.5,30.0,22.75,17.5,17.75,30.0,5.5,16.25,0.0,6.5,0.0,10.25,17.75,5.25,20.75,24.75,11.5,39.0,16.0,0.0,4.25,31.25,0.0,0.0,0.0,8.25,12.5,8.5,37.25,4.25,0.0,0.0,21.25,18.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,7.25,0.0,0.0,8.25,13.0,0.0,9.25,0.0,4.5,4.0,9.0,0.0,0.0,0.0,13.25,5.75,28.25,4.75,28.0,22.25,21.75,0.0,47.25,0.0,21.0,0.0,5.0,22.5,13.0,5.0,11.75,11.0,34.0,40.5,0.0,7.25,24.5,0.0,0.0,0.0,4.0,8.25,24.75,24.25,7.75,0.0,14.75,24.25,18.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,13.5,4.0,0.0,22.75,10.5,14.75,0.0,9.5,14.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,37.75,17.75,24.75,36.25,29.5,41.5,29.75,17.75,0.0,54.25,32.5,0.0,4.75,22.0,13.25,30.5,0.0,9.5,13.0,15.75,0.0,29.75,25.0,0.0,17.5,27.75,0.0,0.0,9.5,0.0,37.25,0.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.25,4.0,0.0,30.75,0.0,14.25,0.0,9.5,4.5,0.0,0.0,14.5,0.0,0.0,0.0,12.5,24.25,5.25,11.5,34.0,29.5,28.25,17.25,5.25,0.0,52.75,22.0,0.0,4.75,13.0,21.25,37.25,9.0,0.0,13.0,26.0,0.0,29.25,23.75,17.5,25.75,9.0,0.0,0.0,8.75,0.0,47.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,9.25,0.0,20.25,4.0,0.0,0.0,0.0,11.75,0.0,0.0,13.0,0.0,0.0,0.0,8.75,21.0,0.0,5.0,37.5,29.5,23.25,17.0,21.0,0.0,27.75,28.75,0.0,0.0,24.0,11.75,29.25,5.25,3.5,3.75,10.75,0.0,11.75,7.75,12.0,23.75,0.0,0.0,3.75,11.5,0.0,16.0,4.0,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,9.75,10.0,14.5,0.0,0.0,10.0,5.5,19.0,51.25,12.0,37.25,17.5,29.25,0.0,31.5,0.0,0.0,0.0,11.25,9.0,5.5,10.0,5.0,21.25,30.75,22.0,0.0,9.5,44.5,0.0,0.0,0.0,8.5,17.5,18.0,30.25,13.5,0.0,24.75,4.5,19.5,0.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,16.0,10.75,0.0,37.25,7.0,0.0,0.0,0.0,33.5,0.0,0.0,14.75,0.0,0.0,6.5,0.0,32.75,0.0,6.5,47.75,48.75,25.25,18.5,8.25,0.0,27.75,35.25,0.0,7.25,18.0,8.75,9.5,16.0,0.0,8.75,17.75,0.0,24.0,19.0,28.75,31.0,5.0,4.75,11.5,11.75,6.5,32.5,11.75,0.0,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,0.0,0.0,3.25,9.0,0.0,0.0,0.0,16.5,16.0,14.25,0.0,0.0,5.75,9.0,25.0,56.75,19.75,28.75,32.5,18.5,20.75,46.25,0.0,0.0,0.0,15.25,0.0,12.5,27.5,23.0,25.0,29.75,9.75,0.0,8.5,30.25,0.0,0.0,0.0,0.0,26.5,10.0,35.25,24.75,0.0,10.5,35.0,20.5,9.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,0.0,0.0,5.25,0.0,0.0,8.25,0.0,4.5,18.25,9.75,0.0,0.0,0.0,4.5,11.25,54.25,29.0,23.0,5.5,39.75,12.5,35.25,0.0,0.0,0.0,11.25,22.5,4.25,17.0,28.25,16.25,32.75,20.75,0.0,0.0,16.5,0.0,0.0,0.0,4.0,12.5,14.25,29.75,13.5,0.0,22.5,8.5,20.5,3.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,10.0,0.0,29.75,16.0,16.25,0.0,21.5,30.75,0.0,0.0,37.25,0.0,0.0,0.0,14.0,6.5,12.0,0.0,21.0,25.5,26.75,40.0,37.25,0.0,58.0,41.25,0.0,0.0,4.25,14.5,17.75,0.0,5.0,9.75,11.25,0.0,37.75,18.0,19.0,42.5,14.75,0.0,9.5,5.5,0.0,18.0,21.0,0.0,16.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.5,0.0,20.25,0.0,0.0,13.0,0.0,5.0,0.0,0.0,25.25,32.0,14.25,0.0,42.75,37.75,9.0,57.5,0.0,21.25,0.0,6.25,24.75,0.0,0.0,0.0,13.75,27.5,12.25,0.0,5.75,4.75,37.5,4.5,22.25,0.0,23.75,0.0,0.0,19.75,13.25,11.25,11.5,17.5,24.5,0.0,12.5,0.0,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,8.5,0.0,28.75,5.75,23.5,0.0,10.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.0,0.0,0.0,46.75,21.5,22.25,0.0,12.0,0.0,43.75,30.5,0.0,13.0,18.5,25.0,12.25,6.0,18.0,5.75,11.75,0.0,43.0,3.25,9.0,27.0,9.75,0.0,9.75,6.25,0.0,42.75,6.25,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,8.25,0.0,28.75,5.75,23.0,0.0,10.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.0,0.0,0.0,47.25,21.5,22.5,0.0,11.75,0.0,43.75,30.5,0.0,13.0,18.5,25.0,12.25,6.0,17.5,5.75,11.75,0.0,43.0,3.25,8.75,26.25,9.75,0.0,9.75,6.25,0.0,43.0,6.25,0.0,6.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,5.0,0.0,12.5,0.0,11.75,15.0,0.0,0.0,0.0,28.75,5.75,7.0,36.25,14.0,21.25,28.25,48.5,14.75,59.0,0.0,0.0,0.0,12.25,15.5,5.25,12.25,0.0,14.5,35.5,24.25,0.0,14.5,43.75,0.0,0.0,0.0,10.75,16.25,10.25,32.5,6.25,0.0,12.25,17.25,10.75,5.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,0.0,25.25,19.25,7.75,0.0,0.0,13.75,0.0,0.0,20.75,0.0,0.0,0.0,14.25,25.25,4.75,0.0,28.25,42.5,5.5,29.0,15.0,0.0,21.25,37.75,0.0,7.25,21.25,3.5,34.0,3.75,6.75,6.75,12.75,0.0,24.25,13.0,10.5,27.75,17.75,0.0,6.5,3.75,0.0,52.25,4.0,0.0,10.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.5,0.0,0.0,0.0,13.25,0.0,18.0,0.0,0.0,0.0,0.0,28.75,32.25,5.5,17.25,30.75,32.75,14.0,65.75,0.0,0.0,0.0,0.0,22.5,11.0,12.0,4.0,8.25,48.5,25.5,0.0,4.5,30.5,0.0,0.0,0.0,10.5,10.75,17.5,14.25,11.0,0.0,11.75,9.75,9.75,4.5,18.5,16.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,13.5,0.0,21.0,0.0,0.0,21.0,0.0,0.0,22.75,0.0,0.0,0.0,22.75,32.25,0.0,13.25,63.5,34.0,34.25,8.5,12.75,0.0,36.5,41.5,0.0,0.0,28.75,5.75,9.25,6.25,0.0,6.0,0.0,0.0,14.0,13.5,10.25,42.0,15.0,0.0,14.5,25.5,0.0,59.5,10.75,0.0,16.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.5,6.75,10.25,0.0,13.5,4.25,0.0,0.0,21.0,0.0,0.0,0.0,18.5,40.25,23.25,14.5,41.0,26.25,20.25,12.0,8.25,0.0,15.75,27.5,0.0,9.25,37.75,19.75,46.5,13.5,12.75,4.0,10.5,0.0,25.0,15.5,17.0,37.25,15.0,0.0,4.75,4.5,0.0,45.25,14.25,0.0,25.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.5,12.0,7.25,0.0,11.0,11.75,0.0,0.0,13.5,0.0,0.0,0.0,13.0,14.5,21.5,24.25,49.5,24.25,34.5,6.75,5.5,0.0,36.75,42.0,0.0,12.0,30.0,22.5,23.25,5.0,0.0,11.0,15.0,0.0,23.75,9.5,9.25,55.0,18.25,0.0,0.0,18.5,0.0,7.0,17.0,0.0,4.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,10.75,5.75,0.0,6.75,10.25,0.0,0.0,21.5,0.0,0.0,0.0,7.0,21.75,8.25,0.0,37.25,50.0,18.75,0.0,4.75,0.0,46.75,50.25,0.0,11.75,24.75,0.0,35.5,0.0,18.0,0.0,7.5,0.0,26.5,6.5,16.5,20.75,6.25,0.0,0.0,13.75,0.0,35.5,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,8.75,0.0,3.75,0.0,9.0,5.25,9.0,0.0,0.0,0.0,9.75,18.0,12.75,9.5,24.0,31.75,17.25,4.5,44.0,0.0,0.0,0.0,0.0,8.5,18.25,9.75,4.5,11.75,38.5,24.5,0.0,11.75,34.0,0.0,0.0,0.0,0.0,18.25,22.0,35.5,0.0,0.0,4.25,15.5,13.0,8.75,3.75,5.25,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,6.25,0.0,6.5,0.0,4.5,8.25,10.0,0.0,0.0,11.5,6.75,13.5,37.75,26.5,19.75,16.0,55.25,5.75,54.25,0.0,0.0,0.0,0.0,22.75,0.0,14.25,4.0,7.75,53.0,14.0,0.0,9.75,37.0,0.0,0.0,0.0,0.0,4.25,6.0,28.0,6.25,0.0,7.75,23.25,6.75,0.0,0.0,13.5,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.75,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,14.25,17.0,19.0,47.0,40.75,0.0,44.25,17.25,26.75,0.0,27.5,0.0,0.0,0.0,3.0,8.25,16.5,7.75,0.0,6.0,6.25,19.5,20.25,16.5,0.0,30.5,8.0,0.0,11.0,43.75,0.0,6.25,8.0,18.25,3.25,13.25,6.75,9.75,0.0,13.75,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,0.0,4.5,0.0,18.5,13.5,5.25,0.0,0.0,14.75,0.0,16.0,37.75,30.25,5.5,36.5,53.75,10.75,44.5,0.0,0.0,0.0,22.25,23.5,15.0,6.25,10.0,24.5,20.25,21.5,0.0,0.0,46.25,0.0,0.0,0.0,4.75,27.75,32.5,18.0,0.0,0.0,5.25,4.75,29.75,5.25,14.25,20.25,8.75,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,28.75,0.0,0.0,4.75,0.0,0.0,0.0,27.5,12.0,5.5,17.75,43.5,24.75,33.25,16.75,8.0,0.0,27.75,38.75,0.0,22.25,4.0,8.0,4.25,8.75,4.25,13.0,13.0,0.0,22.25,18.0,14.5,23.5,14.75,0.0,6.25,24.0,0.0,38.0,0.0,0.0,4.5,0.0,0.0,0.0,31.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,11.5,18.75,20.25,52.0,43.5,12.25,61.75,12.5,11.75,0.0,33.25,16.25,0.0,0.0,9.25,3.0,18.0,15.75,0.0,11.25,11.25,4.5,4.75,16.25,0.0,23.25,6.75,0.0,18.0,12.75,0.0,12.0,5.0,11.5,14.0,17.75,21.75,14.75,9.75,20.5,19.0,0.0,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.25,11.5,5.0,0.0,0.0,0.0,21.25,13.25,29.0,41.25,24.0,18.25,52.5,11.75,39.0,0.0,0.0,0.0,17.25,16.75,20.0,25.75,30.25,18.5,50.5,15.5,0.0,9.5,31.25,0.0,0.0,0.0,9.25,17.25,21.25,43.25,20.5,0.0,6.25,17.0,16.75,12.0,19.75,12.25,9.0,14.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,13.75,9.75,0.0,0.0,9.75,9.75,17.75,34.75,31.5,20.0,44.5,38.25,0.0,56.0,0.0,0.0,0.0,11.0,25.0,9.75,16.75,14.0,22.25,41.25,23.0,0.0,9.5,34.5,0.0,0.0,0.0,8.5,13.75,14.75,40.75,4.25,0.0,16.25,26.5,25.5,9.25,0.0,11.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,14.0,8.25,0.0,3.5,3.75,0.0,13.75,29.25,29.75,7.0,15.75,53.75,10.75,21.25,0.0,0.0,0.0,16.25,15.0,3.75,3.5,11.0,17.25,21.0,6.5,0.0,10.5,50.25,0.0,3.0,0.0,10.0,13.25,9.75,15.0,0.0,3.25,13.5,16.75,18.25,0.0,10.75,3.75,5.0,0.0,7.25,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,0.0,0.0,27.75,0.0,0.0,11.0,0.0,0.0,0.0,14.5,16.0,17.0,13.5,46.25,29.0,22.5,23.0,22.0,0.0,22.0,44.5,0.0,13.0,4.75,12.25,21.25,9.0,3.5,5.0,13.75,0.0,50.0,12.25,5.0,7.75,27.0,0.0,5.25,22.0,0.0,42.25,12.5,0.0,5.5,0.0,0.0,0.0,14.75,9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,10.0,10.0,32.0,4.5,41.5,36.25,15.5,22.75,48.25,35.5,23.0,6.25,12.25,0.0,6.0,21.5,5.0,35.5,12.5,5.75,36.5,20.25,18.25,7.25,20.75,0.0,18.0,0.0,0.0,26.0,27.75,19.0,19.0,14.5,6.25,16.75,10.5,0.0,22.0,5.25,11.5,19.25,10.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,10.0,10.0,32.0,4.5,38.0,36.25,8.75,26.25,41.5,35.5,16.75,6.25,12.25,0.0,0.0,21.5,5.25,29.5,12.5,5.75,36.5,15.5,18.5,9.75,20.75,0.0,18.0,0.0,0.0,23.75,27.75,9.75,19.0,14.5,0.0,16.5,10.5,0.0,22.0,0.0,11.75,19.25,10.0,15.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,26.0,0.0,0.0,30.5,0.0,5.5,7.0,14.0,46.0,7.0,7.0,41.5,34.0,30.75,25.75,0.0,0.0,29.0,32.0,5.5,6.25,23.0,19.5,39.25,16.0,12.5,12.75,10.5,0.0,6.0,3.5,8.25,11.25,28.75,0.0,13.25,3.75,0.0,25.75,10.0,5.5,16.75,0.0,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.0,3.75,16.0,9.0,0.0,0.0,7.25,7.0,4.25,19.5,19.0,23.75,28.0,16.5,0.0,22.0,0.0,0.0,0.0,0.0,7.0,10.5,25.75,15.0,14.25,48.0,31.25,0.0,0.0,30.25,0.0,0.0,0.0,11.0,0.0,15.5,33.5,10.25,0.0,6.75,17.0,9.0,10.25,3.75,0.0,0.0,10.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25,0.0,0.0,12.0,0.0,0.0,5.5,0.0,0.0,0.0,24.25,14.25,8.5,0.0,30.0,43.5,28.75,36.0,22.5,0.0,29.25,42.25,0.0,3.5,8.25,33.5,20.5,6.5,6.5,0.0,0.0,0.0,27.5,15.5,11.25,43.5,21.0,0.0,16.25,0.0,0.0,32.25,8.75,0.0,16.75,0.0,0.0,0.0,31.25,3.25,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75,0.0,3.25,0.0,0.0,6.25,26.25,7.0,0.0,25.0,29.25,11.75,40.0,8.75,12.0,0.0,4.25,4.0,0.0,3.75,6.25,6.25,10.25,0.0,5.75,6.0,3.0,8.75,11.25,7.0,0.0,19.5,8.0,3.0,15.25,12.0,0.0,15.25,6.0,0.0,14.0,3.25,6.0,3.25,19.75,6.25,6.5,17.0,17.0,0.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75,0.0,25.75,0.0,0.0,7.0,29.0,7.0,8.25,23.25,43.5,33.75,40.0,53.5,20.5,11.5,25.5,20.0,0.0,6.0,23.0,17.0,7.75,15.0,7.25,14.25,16.0,10.75,0.0,13.25,0.0,40.0,4.5,0.0,34.75,26.25,0.0,9.0,6.5,8.25,17.75,33.25,16.5,19.75,0.0,0.0,29.25,11.5,10.5,4.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,19.0,0.0,0.0,0.0,23.5,0.0,22.25,20.25,23.5,12.75,53.75,38.25,29.75,6.75,35.0,0.0,0.0,6.0,10.75,0.0,10.5,9.0,0.0,9.5,4.0,16.75,26.5,15.25,0.0,39.0,24.25,0.0,18.5,9.5,0.0,18.0,0.0,5.0,20.75,5.0,17.75,0.0,20.0,18.5,20.25,15.5,4.25,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
