,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,55.75,82.5,19.25,0.0,0.0,0.0,0.0,0.0,54.25,52.5,22.75,0.0,0.0,14.25,23.0,0.0,0.0,0.0,0.0,23.75,0.0,25.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,29.5,6.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,45.25,45.25,32.25,0.0,0.0,0.0,0.0,0.0,73.25,36.75,10.0,25.0,17.0,18.25,22.0,0.0,0.0,0.0,0.0,40.0,0.0,22.75,0.0,0.0,9.75,0.0,0.0,0.0,0.0,44.25,15.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,33.25,59.75,0.0,0.0,0.0,0.0,0.0,0.0,56.75,53.25,9.0,14.5,12.0,7.75,25.75,0.0,0.0,0.0,0.0,31.75,0.0,24.5,0.0,0.0,33.0,0.0,0.0,0.0,0.0,22.25,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,0.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,74.75,78.0,22.25,0.0,0.0,0.0,0.0,0.0,68.75,58.25,0.0,25.75,27.25,46.5,28.25,0.0,0.0,0.0,0.0,20.5,0.0,8.75,0.0,0.0,9.5,0.0,0.0,0.0,0.0,59.0,23.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,11.5,37.5,0.0,23.0,11.5,0.0,9.75,0.0,19.75,0.0,18.75,32.5,8.75,13.75,0.0,30.5,0.0,18.25,0.0,6.5,0.0,7.25,10.75,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.75,0.0,10.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,72.0,0.0,0.0,52.5,0.0,23.5,21.75,0.0,45.75,0.0,26.75,17.25,0.0,36.75,17.25,33.25,16.5,44.25,0.0,32.25,0.0,16.25,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.25,0.0,20.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,62.25,0.0,6.25,39.5,0.0,0.0,0.0,26.25,38.75,0.0,30.75,21.75,0.0,45.5,0.0,26.0,9.0,21.75,0.0,0.0,0.0,0.0,0.0,19.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,66.75,50.25,37.0,0.0,0.0,0.0,0.0,0.0,66.0,12.25,46.0,10.5,51.0,50.25,50.5,0.0,0.0,0.0,0.0,28.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,31.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,36.5,13.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,16.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,37.25,24.75,0.0,0.0,0.0,46.25,11.25,32.5,0.0,33.5,0.0,0.0,33.75,0.0,10.25,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,41.5,79.0,0.0,0.0,23.5,23.5,42.5,0.0,21.75,20.0,0.0,12.0,0.0,33.25,11.25,34.5,0.0,10.75,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.75,0.0,20.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,41.0,0.0,0.0,38.25,0.0,0.0,11.25,11.25,10.75,0.0,30.25,16.5,14.25,8.5,14.5,29.25,6.25,32.25,0.0,19.75,0.0,0.0,0.0,9.25,10.25,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.0,9.25,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,40.0,0.0,18.25,69.0,0.0,23.75,21.75,10.5,17.0,0.0,25.25,0.0,7.75,16.5,13.75,16.75,23.0,25.75,0.0,14.0,0.0,8.0,0.0,15.25,11.75,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,0.0,9.25,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,12.75,52.25,25.0,21.5,25.0,0.0,10.75,0.0,0.0,26.75,10.25,20.25,28.5,26.5,15.5,28.25,8.75,9.25,10.75,0.0,17.25,0.0,21.5,0.0,0.0,9.25,0.0,0.0,0.0,0.0,48.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,0.0,7.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.25,0.0,5.75,41.25,0.0,21.25,6.25,8.0,42.5,0.0,53.0,18.25,18.0,0.0,22.25,12.25,4.75,33.0,0.0,10.5,0.0,28.75,0.0,22.0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,15.5,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,23.75,53.0,0.0,0.0,0.0,24.0,11.25,23.0,0.0,35.5,0.0,0.0,36.0,0.0,38.75,14.25,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,73.0,8.25,18.25,6.5,0.0,0.0,5.5,12.75,34.0,12.5,5.25,6.25,10.0,14.5,17.75,0.0,6.25,29.5,0.0,16.25,0.0,6.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,13.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,36.75,70.0,7.75,0.0,0.0,0.0,0.0,0.0,56.25,12.5,8.25,7.5,22.25,29.0,7.0,0.0,0.0,0.0,0.0,13.75,0.0,13.75,0.0,0.0,11.75,0.0,0.0,0.0,0.0,56.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,13.25,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,24.5,0.0,0.0,0.0,12.0,0.0,21.0,0.0,11.25,11.25,10.75,11.25,43.5,0.0,36.5,0.0,0.0,29.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,40.75,14.25,0.0,0.0,30.25,0.0,0.0,0.0,20.5,58.0,34.5,0.0,0.0,9.5,33.25,12.25,21.25,0.0,12.0,0.0,0.0,49.25,0.0,8.0,32.5,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,38.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,50.75,45.75,0.0,0.0,0.0,29.25,0.0,22.0,0.0,30.25,0.0,0.0,9.25,0.0,32.5,29.75,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,13.0,0.0,57.25,29.75,26.25,0.0,0.0,0.0,0.0,0.0,36.0,10.25,24.5,0.0,41.0,38.5,34.0,0.0,20.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.25,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,21.75,0.0,7.5,0.0,0.0,0.0,0.0,0.0,25.0,39.75,34.0,5.75,12.0,0.0,22.75,44.75,9.75,0.0,0.0,0.0,0.0,0.0,0.0,25.25,10.75,0.0,0.0,0.0,0.0,28.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,16.25,7.5,0.0,0.0,0.0,10.0,0.0,43.5,31.0,16.5,14.25,20.25,19.75,17.0,0.0,0.0,0.0,0.0,11.75,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,15.25,0.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,31.0,32.0,0.0,0.0,17.0,47.75,30.0,19.25,0.0,12.0,0.0,0.0,26.25,0.0,33.0,0.0,0.0,0.0,0.0,0.0,65.25,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,43.75,33.75,0.0,0.0,0.0,0.0,16.5,0.0,37.25,24.25,0.0,12.75,34.0,41.5,19.0,0.0,0.0,0.0,0.0,18.75,0.0,29.5,0.0,0.0,20.75,0.0,0.0,0.0,0.0,49.25,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,38.75,0.0,0.0,0.0,21.5,21.25,36.75,0.0,48.25,0.0,0.0,35.75,0.0,37.5,14.25,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,51.5,0.0,11.75,12.75,0.0,11.75,20.5,8.25,18.0,0.0,18.0,8.75,15.5,32.0,24.5,6.25,23.25,41.0,0.0,0.0,0.0,12.5,0.0,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,24.0,0.0,22.75,22.75,0.0,9.25,0.0,15.25,14.0,0.0,32.25,4.75,9.25,21.75,20.25,35.0,10.75,40.75,0.0,17.25,0.0,19.75,0.0,7.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,33.0,25.75,9.75,0.0,0.0,0.0,9.5,0.0,57.75,49.75,12.25,0.0,11.5,30.25,18.25,0.0,0.0,0.0,0.0,29.25,0.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,60.0,0.0,0.0,0.0,20.5,30.25,34.5,0.0,9.75,0.0,0.0,29.5,0.0,21.5,10.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,45.25,37.75,0.0,0.0,0.0,0.0,7.75,0.0,32.75,56.5,18.75,9.5,9.0,23.0,24.25,0.0,0.0,0.0,0.0,17.25,0.0,9.25,0.0,0.0,18.25,0.0,0.0,0.0,0.0,33.75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,42.75,43.75,30.0,0.0,0.0,0.0,10.0,0.0,77.75,57.25,9.25,19.0,8.0,42.0,38.75,0.0,0.0,0.0,0.0,11.75,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,11.75,1.25,2.75,0.0,5.75,0.0,0.0,14.75,0.0,1.25,1.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.75,40.25,28.0,24.5,0.0,0.0,0.0,21.25,12.25,6.25,31.75,23.25,10.25,28.25,5.25,27.5,0.0,20.0,0.0,16.0,0.0,11.75,0.0,0.0,11.75,0.0,0.0,0.0,0.0,12.75,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,24.75,42.0,0.0,0.0,0.0,20.0,11.0,33.25,0.0,19.25,0.0,0.0,44.5,0.0,22.5,26.25,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,48.75,0.0,0.0,0.0,12.5,0.0,25.0,0.0,64.5,0.0,0.0,21.25,0.0,21.25,12.25,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,54.75,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,62.5,47.25,0.0,0.0,0.0,9.75,25.25,28.0,0.0,42.0,0.0,0.0,11.5,0.0,36.75,13.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,7.25,0.0,6.5,15.5,29.0,0.0,6.25,6.25,5.75,54.5,44.5,0.0,5.0,10.0,9.75,27.75,33.5,6.0,42.0,4.75,0.0,16.75,0.0,29.25,19.0,0.0,0.0,0.0,0.0,14.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,47.25,0.0,0.0,54.5,0.0,19.75,7.5,26.75,25.5,0.0,27.75,0.0,0.0,12.5,12.0,23.5,25.75,14.75,0.0,6.0,0.0,18.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,16.25,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,46.0,9.5,0.0,0.0,0.0,34.0,11.0,48.75,0.0,12.5,0.0,0.0,23.5,0.0,20.5,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,28.75,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.5,0.0,0.0,0.0,0.0,25.75,40.75,23.25,0.0,0.0,0.0,24.5,0.0,60.0,32.75,9.5,10.25,14.5,45.0,18.0,0.0,0.0,0.0,0.0,20.25,0.0,21.75,0.0,9.0,10.75,0.0,0.0,0.0,0.0,13.5,22.25,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,11.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.0,25.75,19.0,0.0,0.0,45.75,0.0,23.25,11.25,10.75,25.0,0.0,45.0,14.25,4.5,38.25,4.5,9.0,14.0,16.25,20.25,4.25,0.0,4.5,0.0,21.25,31.75,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
